バス会社名称,路線名称,バス停名称,緯度,経度,バス停ID,路線ID,バス会社ID
京王バス,め83[京王バス],椚田北,35.637641,139.309886,3899,604,433.0
京王バス,め83[京王バス],横山南市民センター,35.634493,139.310035,5129,604,433.0
京王バス,め83[京王バス],大巻観音・館事務所,35.634399,139.307731,5130,604,433.0
京王バス,め83[京王バス],西田中橋,35.632849,139.302799,3909,604,433.0
京王バス,め83[京王バス],ゆりのき通り(八王子市),35.628927,139.30203,3910,604,433.0
京王バス,め83[京王バス],中央公園〔京王バス〕,35.626323,139.300434,3911,604,433.0
京王バス,め83[京王バス],ゆりのき台,35.62383,139.298977,3912,604,433.0
京王バス,山01[京王バス],京王八王子駅,35.657754,139.343448,5039,605,433.0
京王バス,山01[京王バス],八王子駅北口,35.656571,139.339585,5040,605,433.0
京王バス,山01[京王バス],横山町(東京都),35.659681,139.338036,5041,605,433.0
京王バス,山01[京王バス],横山町三丁目,35.659819,139.33456,5042,605,433.0
京王バス,山01[京王バス],八日町一丁目(東京都),35.659951,139.332285,5043,605,433.0
京王バス,山01[京王バス],八日町四丁目,35.66015,139.329691,5044,605,433.0
京王バス,山01[京王バス],織物組合前,35.660431,139.32623,5045,605,433.0
京王バス,山01[京王バス],本郷横丁,35.660689,139.322788,5046,605,433.0
京王バス,山01[京王バス],追分(八王子市),35.660787,139.31977,5047,605,433.0
京王バス,山01[京王バス],千人町一丁目,35.659751,139.316286,5048,605,433.0
京王バス,山01[京王バス],西八王子駅入口,35.658172,139.313138,5049,605,433.0
京王バス,山01[京王バス],中央図書館前(八王子市),35.657056,139.310933,5050,605,433.0
京王バス,山01[京王バス],桑志高校,35.655182,139.307197,5051,605,433.0
京王バス,山01[京王バス],並木町(八王子市),35.653389,139.303669,5052,605,433.0
京王バス,山01[京王バス],横山事務所,35.651424,139.300354,5053,605,433.0
京王バス,山01[京王バス],浅川新地,35.649806,139.297831,5054,605,433.0
京王バス,山01[京王バス],高尾警察署前,35.648232,139.295058,5055,605,433.0
京王バス,山01[京王バス],御陵前(東京都),35.647277,139.292267,5056,605,433.0
京王バス,山01[京王バス],浅川原,35.645766,139.287763,5057,605,433.0
京王バス,山01[京王バス],熊野神社前(八王子市),35.644754,139.284917,3562,605,433.0
京王バス,山01[京王バス],高尾駅入口,35.643474,139.282567,3563,605,433.0
京王バス,山01[京王バス],高尾駅北口,35.642356,139.281452,3564,605,433.0
京王バス,山01[京王バス],川原宿〔京王バス〕,35.641833,139.27586,3565,605,433.0
京王バス,山01[京王バス],小名路,35.640703,139.273454,3566,605,433.0
京王バス,山01[京王バス],落合(八王子市),35.636764,139.270773,3567,605,433.0
京王バス,山01[京王バス],高尾山口駅,35.632603,139.270232,3568,605,433.0
京王バス,山03[京王バス],高尾山口駅,35.632603,139.270232,3568,606,433.0
京王バス,山03[京王バス],落合(八王子市),35.636764,139.270773,3567,606,433.0
京王バス,山03[京王バス],病院前(八王子市),35.64081,139.269926,5801,606,433.0
京王バス,山03[京王バス],駒木野〔京王バス〕,35.641391,139.266166,5802,606,433.0
京王バス,山03[京王バス],荒井(東京都),35.639736,139.261489,5803,606,433.0
京王バス,山03[京王バス],蛇滝口,35.639056,139.257507,5804,606,433.0
京王バス,山03[京王バス],摺差,35.639568,139.251029,5805,606,433.0
京王バス,山03[京王バス],裏高尾,35.639835,139.246823,5806,606,433.0
京王バス,山03[京王バス],日影(東京都),35.639843,139.243123,5807,606,433.0
京王バス,山03[京王バス],梅の里入口,35.639463,139.240231,3648,606,433.0
京王バス,山03[京王バス],大下(八王子市),35.639666,139.237639,5808,606,433.0
京王バス,山03[京王バス],小仏,35.639694,139.232073,5809,606,433.0
京王バス,歌舞伎町ルート[新宿WEバス],新宿駅西口〔小田急百貨店前〕,35.691692,139.699485,3667,607,433.0
京王バス,歌舞伎町ルート[新宿WEバス],新宿駅西口,35.690585,139.698779,5582,607,433.0
京王バス,歌舞伎町ルート[新宿WEバス],歌舞伎町,35.693635,139.701944,540,607,433.0
京王バス,歌舞伎町ルート[新宿WEバス],ホテルグレイスリー新宿,35.695718,139.70188,5640,607,433.0
京王バス,歌舞伎町ルート[新宿WEバス],新宿駅西口〔小田急百貨店前〕,35.691692,139.699485,3667,607,433.0
京王バス,新宿駅西側循環[新宿WEバス],新宿駅西口〔小田急百貨店前〕,35.691692,139.699485,3667,608,433.0
京王バス,新宿駅西側循環[新宿WEバス],新宿駅西口,35.690585,139.698779,5582,608,433.0
京王バス,新宿駅西側循環[新宿WEバス],新宿ワシントンホテル前,35.687089,139.693106,5810,608,433.0
京王バス,新宿駅西側循環[新宿WEバス],パークハイアット東京前,35.686428,139.690118,5811,608,433.0
京王バス,新宿駅西側循環[新宿WEバス],西参道(東京都),35.68481,139.691456,5812,608,433.0
京王バス,新宿駅西側循環[新宿WEバス],プレッソイン新宿前,35.685717,139.692739,5813,608,433.0
京王バス,新宿駅西側循環[新宿WEバス],新宿ワシントンホテル新館,35.686367,139.693647,5814,608,433.0
京王バス,新宿駅西側循環[新宿WEバス],新宿駅西口〔小田急百貨店前〕,35.691692,139.699485,3667,608,433.0
京王バス,出入庫系統[新宿WEバス],新宿駅西口〔小田急百貨店前〕,35.691692,139.699485,3667,609,433.0
京王バス,出入庫系統[新宿WEバス],新宿駅西口,35.690585,139.698779,5582,609,433.0
京王バス,出入庫系統[新宿WEバス],角筈二丁目,35.687913,139.697668,5815,609,433.0
京王バス,出入庫系統[新宿WEバス],新宿ワシントンホテル前,35.687195,139.69368,5816,609,433.0
京王バス,出入庫系統[新宿WEバス],都庁本庁舎,35.688706,139.692394,5817,609,433.0
京王バス,出入庫系統[新宿WEバス],ハイアットリージェンシー東京前,35.691303,139.691758,5818,609,433.0
京王バス,出入庫系統[新宿WEバス],東通り(東京都),35.691567,139.694822,5819,609,433.0
京王バス,出入庫系統[新宿WEバス],工学院大学前,35.691159,139.695552,5820,609,433.0
京王バス,出入庫系統[新宿WEバス],新宿駅西口〔小田急百貨店前〕,35.691692,139.699485,3667,609,433.0
京王バス,多摩センター駅-帝京大学小学校〔直行バス〕[京王バス],多摩センター駅,35.624318,139.424038,4723,610,433.0
京王バス,多摩センター駅-帝京大学小学校〔直行バス〕[京王バス],多摩センター駅西口,35.624691,139.423365,5358,610,433.0
京王バス,多摩センター駅-帝京大学小学校〔直行バス〕[京王バス],帝京大学小学校,35.644459,139.417705,5752,610,433.0
京王バス,調39[京王バス],調布駅北口,35.652284,139.543661,5821,611,433.0
京王バス,調39[京王バス],布田一丁目,35.652059,139.547982,4583,611,433.0
京王バス,調39[京王バス],布田〔京王バス/小田急バス〕,35.651374,139.550657,4894,611,433.0
京王バス,調39[京王バス],布田駅,35.649647,139.551049,5822,611,433.0
京王バス,調39[京王バス],地蔵前(東京都),35.646477,139.551048,4155,611,433.0
京王バス,調39[京王バス],調布車庫前,35.646026,139.552818,4156,611,433.0
京王バス,調45〔多摩川住宅方面〕[京王バス],調布駅南口,35.651013,139.543841,4880,612,433.0
京王バス,調45〔多摩川住宅方面〕[京王バス],調布駅入口,35.648679,139.542473,5823,612,433.0
京王バス,調45〔多摩川住宅方面〕[京王バス],小島町三丁目(東京都),35.647011,139.540706,4915,612,433.0
京王バス,調45〔多摩川住宅方面〕[京王バス],調布南高校前,35.644386,139.539061,4916,612,433.0
京王バス,調45〔多摩川住宅方面〕[京王バス],多摩川七丁目,35.642479,139.541382,5824,612,433.0
京王バス,調45〔多摩川住宅方面〕[京王バス],電通大グランド前,35.641791,139.543227,5825,612,433.0
京王バス,調45〔多摩川住宅方面〕[京王バス],市民プール(東京都),35.640613,139.547472,5826,612,433.0
京王バス,調45〔多摩川住宅方面〕[京王バス],ライオンズマンション,35.639537,139.549734,5827,612,433.0
京王バス,調45〔多摩川住宅方面〕[京王バス],日活撮影所,35.638281,139.552956,5828,612,433.0
京王バス,調45〔多摩川住宅方面〕[京王バス],桜堤通り,35.636913,139.557188,5829,612,433.0
京王バス,調45〔多摩川住宅方面〕[京王バス],染地通り,35.636802,139.560082,5830,612,433.0
京王バス,調45〔多摩川住宅方面〕[京王バス],多摩川住宅西,35.640427,139.55624,5831,612,433.0
京王バス,調45〔調布駅方面〕[京王バス],多摩川住宅西,35.640427,139.55624,5831,613,433.0
京王バス,調45〔調布駅方面〕[京王バス],染地公園,35.639649,139.555037,5832,613,433.0
京王バス,調45〔調布駅方面〕[京王バス],染地三丁目,35.637887,139.554462,5833,613,433.0
京王バス,調45〔調布駅方面〕[京王バス],日活撮影所,35.638389,139.552338,5834,613,433.0
京王バス,調45〔調布駅方面〕[京王バス],ライオンズマンション,35.639352,139.549857,5835,613,433.0
京王バス,調45〔調布駅方面〕[京王バス],市民プール(東京都),35.640736,139.54684,5836,613,433.0
京王バス,調45〔調布駅方面〕[京王バス],電通大グランド前,35.641446,139.544268,5837,613,433.0
京王バス,調45〔調布駅方面〕[京王バス],多摩川七丁目,35.642516,139.541182,5838,613,433.0
京王バス,調45〔調布駅方面〕[京王バス],京王多摩川駅入口,35.643515,139.539378,5839,613,433.0
京王バス,調45〔調布駅方面〕[京王バス],調布南高校前,35.644615,139.539029,5840,613,433.0
京王バス,調45〔調布駅方面〕[京王バス],小島町三丁目(東京都),35.646511,139.540288,5841,613,433.0
京王バス,調45〔調布駅方面〕[京王バス],調布駅入口,35.649281,139.543192,5842,613,433.0
京王バス,調45〔調布駅方面〕[京王バス],調布駅南口,35.651207,139.543567,5843,613,433.0
京王バス,調46〔多摩川住宅方面〕[京王バス],調布駅南口,35.651013,139.543841,4880,614,433.0
京王バス,調46〔多摩川住宅方面〕[京王バス],調布駅入口,35.648563,139.542881,4881,614,433.0
京王バス,調46〔多摩川住宅方面〕[京王バス],小島町三丁目(東京都),35.647011,139.540706,4915,614,433.0
京王バス,調46〔多摩川住宅方面〕[京王バス],調布南高校前,35.644386,139.539061,4916,614,433.0
京王バス,調46〔多摩川住宅方面〕[京王バス],多摩川七丁目,35.642479,139.541382,5824,614,433.0
京王バス,調46〔多摩川住宅方面〕[京王バス],電通大グランド前,35.641791,139.543227,5825,614,433.0
京王バス,調46〔多摩川住宅方面〕[京王バス],市民プール(東京都),35.640613,139.547472,5826,614,433.0
京王バス,調46〔多摩川住宅方面〕[京王バス],ライオンズマンション,35.639537,139.549734,5827,614,433.0
京王バス,調46〔多摩川住宅方面〕[京王バス],日活撮影所,35.638281,139.552956,5828,614,433.0
京王バス,調46〔多摩川住宅方面〕[京王バス],染地三丁目,35.638033,139.554401,5844,614,433.0
京王バス,調46〔多摩川住宅方面〕[京王バス],染地公園,35.640186,139.555118,5845,614,433.0
京王バス,調46〔多摩川住宅方面〕[京王バス],多摩川住宅西,35.640527,139.556631,5846,614,433.0
京王バス,調46〔調布駅方面〕[京王バス],多摩川住宅西,35.640527,139.556631,5846,615,433.0
京王バス,調46〔調布駅方面〕[京王バス],染地通り,35.637841,139.560031,5847,615,433.0
京王バス,調46〔調布駅方面〕[京王バス],桜堤通り,35.636913,139.557188,5829,615,433.0
京王バス,調46〔調布駅方面〕[京王バス],日活撮影所,35.638389,139.552338,5834,615,433.0
京王バス,調46〔調布駅方面〕[京王バス],ライオンズマンション,35.639352,139.549857,5835,615,433.0
京王バス,調46〔調布駅方面〕[京王バス],市民プール(東京都),35.640736,139.54684,5836,615,433.0
京王バス,調46〔調布駅方面〕[京王バス],電通大グランド前,35.641446,139.544268,5837,615,433.0
京王バス,調46〔調布駅方面〕[京王バス],多摩川七丁目,35.642516,139.541182,5838,615,433.0
京王バス,調46〔調布駅方面〕[京王バス],京王多摩川駅入口,35.643515,139.539378,5839,615,433.0
京王バス,調46〔調布駅方面〕[京王バス],調布南高校前,35.644615,139.539029,5840,615,433.0
京王バス,調46〔調布駅方面〕[京王バス],小島町三丁目(東京都),35.646511,139.540288,5841,615,433.0
京王バス,調46〔調布駅方面〕[京王バス],調布駅入口,35.649281,139.543192,5842,615,433.0
京王バス,調46〔調布駅方面〕[京王バス],調布駅南口,35.651207,139.543567,5843,615,433.0
京王バス,[め小01]nearくる〔キャッシュレス決済のみ〕[京王バス],めじろ台駅,35.643152,139.30739,5848,616,433.0
京王バス,[め小01]nearくる〔キャッシュレス決済のみ〕[京王バス],三田(東京都),35.641897,139.300989,3906,616,433.0
京王バス,[め小01]nearくる〔キャッシュレス決済のみ〕[京王バス],東京高専前,35.637601,139.300895,3907,616,433.0
京王バス,[め小01]nearくる〔キャッシュレス決済のみ〕[京王バス],ゆりのき台入口,35.631244,139.3013,5849,616,433.0
京王バス,[め小01]nearくる〔キャッシュレス決済のみ〕[京王バス],長久保公園,35.630473,139.299899,5850,616,433.0
京王バス,[め小01]nearくる〔キャッシュレス決済のみ〕[京王バス],館町中央通り,35.628049,139.298736,5851,616,433.0
京王バス,[め小01]nearくる〔キャッシュレス決済のみ〕[京王バス],殿入南公園,35.627395,139.300152,5852,616,433.0
京王バス,[め小01]nearくる〔キャッシュレス決済のみ〕[京王バス],ゆりのき台1区西,35.630307,139.299342,5853,616,433.0
京王バス,[め小01]nearくる〔キャッシュレス決済のみ〕[京王バス],殿入南公園,35.627395,139.300152,5852,616,433.0
京王バス,[め小01]nearくる〔キャッシュレス決済のみ〕[京王バス],館町中央通り,35.628049,139.298736,5851,616,433.0
京王バス,[め小01]nearくる〔キャッシュレス決済のみ〕[京王バス],ゆりのき台1区南,35.62916,139.301321,5854,616,433.0
京王バス,[め小01]nearくる〔キャッシュレス決済のみ〕[京王バス],ゆりのき台中央公園,35.627652,139.302104,5855,616,433.0
京王バス,[め小01]nearくる〔キャッシュレス決済のみ〕[京王バス],巴公園東,35.625301,139.30086,5856,616,433.0
京王バス,[め小01]nearくる〔キャッシュレス決済のみ〕[京王バス],ゆりのき台,35.62383,139.298977,3912,616,433.0
京王バス,高34[京王バス],高幡不動駅,35.661783,139.412833,4985,617,433.0
京王バス,高34[京王バス],税務署前(日野市),35.669806,139.411481,5857,617,433.0
