市区町村名,緯度,経度,区内バス停ID,バス会社名称,バス停名称
新宿区,35.697838,139.709931,4029,都営バス,東新宿保健センター前
新宿区,35.698011,139.707938,4030,都営バス,東新宿駅前
新宿区,35.697329,139.707486,4031,都営バス,東新宿駅前
新宿区,35.697197,139.707166,4032,都営バス,東新宿駅前
葛飾区,35.721742,139.860723,4033,都営バス,東新小岩一丁目
葛飾区,35.721901,139.860528,4034,都営バス,東新小岩一丁目
葛飾区,35.726126,139.852399,4035,京成バス（株）,東新小岩七丁目
葛飾区,35.72343,139.863154,4036,都営バス,東新小岩三丁目
葛飾区,35.723216,139.862398,4037,都営バス,東新小岩三丁目
葛飾区,35.726515,139.867203,4038,京成バス（株）,東新小岩二丁目
葛飾区,35.726424,139.867369,4039,都営バス,東新小岩二丁目
葛飾区,35.728104,139.85659,4040,京成バス（株）,東新小岩八丁目
葛飾区,35.724877,139.865219,4041,都営バス,東新小岩四丁目
葛飾区,35.724801,139.866016,4042,都営バス,東新小岩四丁目
大田区,35.54207,139.792868,4043,京成バス（株）,東新整備場
板橋区,35.757938,139.683021,4044,国際興業（株）,東新町一丁目
荒川区,35.728724,139.778274,4045,都営バス,東日暮里三丁目
荒川区,35.729186,139.778906,4046,都営バス,東日暮里三丁目
荒川区,35.728676,139.775306,4047,都営バス,東日暮里五丁目
荒川区,35.726065,139.779004,4048,都営バス,東日暮里四丁目
中央区,35.6912,139.783942,4049,都営バス,東日本橋駅前
千代田区,35.693727,139.772966,4050,千代田区,東日本銀行神田支店
練馬区,35.753132,139.595468,4051,西武バス（株）,東映撮影所前
板橋区,35.753387,139.715599,4052,国際興業（株）,東板橋体育館入口
目黒区,35.625478,139.669019,4053,東急バス（株）,東根小学校
中野区,35.726697,139.670069,4054,関東バス（株）,東橋
台東区,35.712352,139.797911,4055,都営バス,東武浅草駅前
台東区,35.711268,139.798325,4056,都営バス,東武浅草駅前
葛飾区,35.758193,139.813519,4057,葛飾区,東武線小菅駅[万葉公園出入口]
板橋区,35.769959,139.660059,4058,国際興業（株）,東武練馬駅
板橋区,35.769317,139.661182,4059,国際興業（株）,東武練馬駅
板橋区,35.769263,139.661078,4060,国際興業（株）,東武練馬駅
練馬区,35.767921,139.661771,4061,練馬区,東武練馬駅入口
葛飾区,35.774923,139.872748,4062,京成バス（株）,東水元二丁目
葛飾区,35.775827,139.871927,4063,京成バス（株）,東水元二丁目
豊島区,35.728223,139.715821,4064,都営バス,東池袋一丁目〔豊島区役所〕
豊島区,35.727716,139.715935,4065,都営バス,東池袋一丁目〔豊島区役所〕
豊島区,35.730056,139.723514,4066,都営バス,東池袋三丁目
豊島区,35.731577,139.720688,4067,都営バス,東池袋二丁目
豊島区,35.725679,139.719754,4068,都営バス,東池袋四丁目
豊島区,35.726252,139.718828,4069,豊島区,東池袋駅
豊島区,35.725981,139.718501,4070,豊島区,東池袋駅
文京区,35.722428,139.748446,4071,文京区,東洋大学前〔Bーぐる〕
文京区,35.724781,139.750262,4072,都営バス,東洋大学前〔都営バス〕
文京区,35.704487,139.757678,4073,文京区,東洋学園大学前
港区,35.659177,139.734394,4074,港区,東洋英和女学院前
台東区,35.723439,139.801572,4075,都営バス,東浅草
台東区,35.721829,139.799555,4076,都営バス,東浅草一丁目
台東区,35.725576,139.799801,4077,台東区,東浅草二丁目
世田谷区,35.61768,139.655763,4078,東急バス（株）,東深沢中学校
世田谷区,35.618417,139.65905,4079,東急バス（株）,東深沢小学校
足立区,35.784318,139.839087,4080,東武バス,東淵江庭園
世田谷区,35.596672,139.675712,4081,東急バス（株）,東玉川交番前
世田谷区,35.59802,139.67449,4082,東急バス（株）,東玉川町
北区,35.738079,139.763842,4083,都営バス,東田端一丁目
江東区,35.68452,139.840586,4084,都営バス,東砂一丁目
江東区,35.681366,139.844485,4085,都営バス,東砂三丁目
江東区,35.681976,139.844418,4086,都営バス,東砂三丁目
江東区,35.683153,139.844877,4087,都営バス,東砂二丁目
江東区,35.683786,139.844805,4088,都営バス,東砂二丁目
江東区,35.675672,139.842959,4089,都営バス,東砂五丁目
江東区,35.675992,139.843249,4090,都営バス,東砂五丁目
江東区,35.672895,139.840869,4091,都営バス,東砂六丁目
江東区,35.671484,139.840847,4092,都営バス,東砂六丁目
江東区,35.672673,139.840728,4093,都営バス,東砂六丁目
江東区,35.674766,139.8418,4094,都営バス,東砂六丁目北
江東区,35.674139,139.842824,4095,都営バス,東砂六丁目北
江東区,35.673972,139.842834,4096,都営バス,東砂六丁目北
江東区,35.67573,139.837236,4097,都営バス,東砂四丁目
江東区,35.675821,139.838232,4098,都営バス,東砂四丁目
江東区,35.68463,139.843076,4099,都営バス,東砂団地
千代田区,35.694282,139.780466,4100,都営バス,東神田
千代田区,35.694846,139.780098,4101,都営バス,東神田
大田区,35.557169,139.742011,4102,京成バス（株）,東糀谷二丁目
大田区,35.557119,139.747678,4103,京成バス（株）,東糀谷六丁目
大田区,35.557222,139.745192,4104,京成バス（株）,東糀谷小学校
足立区,35.764962,139.835544,4105,朝日バス,東綾瀬一丁目
足立区,35.771371,139.829621,4106,東武バス,東綾瀬公園
足立区,35.766393,139.831939,4107,東武バス,東綾瀬公園南
足立区,35.766326,139.832157,4108,東武バス,東綾瀬公園南
足立区,35.770433,139.835648,4109,朝日バス,東綾瀬団地
足立区,35.770451,139.835616,4110,東武バス,東綾瀬団地
足立区,35.769933,139.835761,4111,東武バス,東綾瀬団地
足立区,35.767021,139.835611,4112,朝日バス,東綾瀬小学校
足立区,35.766978,139.835599,4113,東武バス,東綾瀬小学校
足立区,35.766632,139.835723,4114,東武バス,東綾瀬小学校
足立区,35.764518,139.834441,4115,朝日バス,東綾瀬郵便局前
江戸川区,35.657828,139.881362,4116,都営バス,東葛西七丁目
江戸川区,35.668656,139.883584,4117,都営バス,東葛西三丁目
江戸川区,35.65258,139.880466,4118,都営バス,東葛西九丁目
江戸川区,35.65592,139.88106,4119,都営バス,東葛西八丁目
江戸川区,35.659447,139.879942,4120,都営バス,東葛西六丁目
大田区,35.558485,139.780459,4121,京成バス（株）,東貨物
新宿区,35.691567,139.694822,4122,京王バス,東通り
豊島区,35.724631,139.715323,4123,豊島区,東通り〔IKEBUS〕
大田区,35.569591,139.723694,4124,京成バス（株）,東邦大学
江戸川区,35.688762,139.901476,4125,京成バス（株）,東部区民館入口
江戸川区,35.688389,139.901199,4126,京成バス（株）,東部区民館入口
葛飾区,35.766159,139.845811,4127,日立自動車交通,東部地域病院前
足立区,35.778692,139.79815,4128,都営バス,東部病院前
足立区,35.778497,139.799435,4129,東武バス,東部病院前
江東区,35.664303,139.833618,4130,都営バス,東部療育センター前
文京区,35.704644,139.767141,4131,文京区,東都文京病院入口
葛飾区,35.779415,139.885078,4132,東武バス,東金町七丁目
葛飾区,35.779326,139.885251,4133,東武バス,東金町七丁目
葛飾区,35.771791,139.876106,4134,京成バス（株）,東金町三丁目
葛飾区,35.771641,139.876031,4135,京成バス（株）,東金町三丁目
葛飾区,35.77106,139.866992,4136,京成バス（株）,東金町二丁目
葛飾区,35.771188,139.866981,4137,京成バス（株）,東金町二丁目
葛飾区,35.777387,139.880827,4138,東武バス,東金町五丁目
葛飾区,35.773758,139.873917,4139,京成バス（株）,東金町四丁目
葛飾区,35.773656,139.873965,4140,京成タウンバス,東金町四丁目
葛飾区,35.773926,139.873934,4141,京成バス（株）,東金町四丁目
葛飾区,35.77791,139.879998,4142,京成バス（株）,東金町地区センター入口
葛飾区,35.780996,139.885452,4143,東武バス,東金町運動場入口
葛飾区,35.780512,139.884982,4144,東武バス,東金町運動場入口
中央区,35.668724,139.767892,4145,日立自動車交通,東銀座駅〔晴海ライナー〕
中央区,35.66901,139.767504,4146,中央区,東銀座駅〔江戸バス〕
豊島区,35.728127,139.681939,4147,都営バス,東長崎駅通り
江東区,35.667477,139.810704,4148,都営バス,東陽一丁目
江東区,35.675981,139.819302,4149,都営バス,東陽七丁目
江東区,35.669476,139.810252,4150,都営バス,東陽三丁目
江東区,35.670225,139.810927,4151,都営バス,東陽三丁目
江東区,35.669206,139.811554,4152,都営バス,東陽三丁目
江東区,35.67218,139.811377,4153,都営バス,東陽五丁目
江東区,35.675286,139.812079,4154,都営バス,東陽六丁目
江東区,35.669296,139.813608,4155,都営バス,東陽操車所前
江東区,35.669603,139.813699,4156,都営バス,東陽操車所前
江東区,35.663832,139.816056,4157,都営バス,東陽橋南
江東区,35.670108,139.816289,4158,都営バス,東陽町駅前
江東区,35.669433,139.81698,4159,都営バス,東陽町駅前
江東区,35.669742,139.81686,4160,都営バス,東陽町駅前
江東区,35.669743,139.816986,4161,都営バス,東陽町駅前
江東区,35.6697,139.815994,4162,,東陽町駅前
江東区,35.668918,139.816593,4163,都営バス,東陽町駅前
江東区,35.648958,139.801279,4164,高速バス,東雲イオン前
江東区,35.64867,139.801354,4165,平和交通,東雲イオン前
江東区,35.648517,139.801306,4166,平和交通,東雲イオン前
江東区,35.647001,139.801529,4167,都営バス,東雲一丁目
江東区,35.646914,139.801974,4168,都営バス,東雲一丁目
江東区,35.64216,139.801862,4169,都営バス,東雲二丁目
江東区,35.642513,139.799934,4170,都営バス,東雲小学校前
江東区,35.642344,139.79979,4171,都営バス,東雲小学校前
江東区,35.649941,139.802308,4172,都営バス,東雲橋交差点
江東区,35.6491,139.801247,4173,都営バス,東雲橋交差点
江東区,35.649606,139.802538,4174,都営バス,東雲橋交差点
江東区,35.649205,139.801641,4175,都営バス,東雲橋交差点
江東区,35.643562,139.800509,4176,高速バス,東雲車庫
江東区,35.641727,139.800833,4177,高速バス,東雲車庫
江東区,35.645297,139.799879,4178,都営バス,東雲都橋
江東区,35.645548,139.799814,4179,都営バス,東雲都橋
江東区,35.641112,139.804897,4180,都営バス,東雲駅前
江東区,35.641042,139.80469,4181,都営バス,東雲駅前
練馬区,35.736524,139.64779,4182,関東バス（株）,東電支社前
練馬区,35.736399,139.647917,4183,京王バス,東電支社前
葛飾区,35.726576,139.856324,4184,京成バス（株）,東須磨橋
大田区,35.594828,139.712728,4185,東急バス（株）,東馬込一丁目
大田区,35.594428,139.713987,4186,東急バス（株）,東馬込一丁目
大田区,35.592411,139.717081,4187,東急バス（株）,東馬込二丁目
大田区,35.592956,139.716503,4188,東急バス（株）,東馬込二丁目
墨田区,35.706862,139.798092,4189,都営バス,東駒形一丁目
墨田区,35.70616,139.804444,4190,都営バス,東駒形三丁目
港区,35.657633,139.743727,4191,港区,東麻布一丁目
港区,35.657699,139.743669,4192,都営バス,東麻布一丁目
港区,35.657142,139.737529,4193,港区,東麻布三丁目
港区,35.655225,139.741314,4194,港区,東麻布二丁目
港区,35.655554,139.741102,4195,港区,東麻布二丁目
世田谷区,35.640684,139.641778,4196,小田急バス（株）,松が丘交番前
世田谷区,35.640592,139.641988,4197,東急バス（株）,松が丘交番前
台東区,35.714767,139.7876,4198,台東区,松が谷
台東区,35.71476,139.787692,4199,台東区,松が谷
世田谷区,35.656991,139.649778,4200,小田急バス（株）,松原
葛飾区,35.756586,139.816641,4201,葛飾区,松原児童遊園
江戸川区,35.712731,139.863803,4202,都営バス,松島三丁目
江戸川区,35.715933,139.878427,4203,都営バス,松本児童遊園前
江戸川区,35.715575,139.884532,4204,京成バス（株）,松本小学校
江戸川区,35.715558,139.884393,4205,京成バス（株）,松本小学校
江戸川区,35.712564,139.879223,4206,都営バス,松本弁天
江戸川区,35.714116,139.87808,4207,京成バス（株）,松本弁天〔京成バス〕
江戸川区,35.717441,139.883788,4208,京成バス（株）,松本橋東詰
江戸川区,35.718711,139.883393,4209,京成バス（株）,松本橋東詰
江戸川区,35.696905,139.871371,4210,都営バス,松江
江戸川区,35.695856,139.871261,4211,都営バス,松江
江戸川区,35.695615,139.871591,4212,都営バス,松江
江戸川区,35.695757,139.871394,4213,都営バス,松江
江戸川区,35.690862,139.87184,4214,都営バス,松江コミュニティ会館前
江戸川区,35.68621,139.870468,4215,都営バス,松江六丁目
江戸川区,35.684207,139.871543,4216,都営バス,松江六丁目
江戸川区,35.695184,139.875049,4217,都営バス,松江四中通り
江戸川区,35.689302,139.86671,4218,都営バス,松江第一中学校前
江戸川区,35.688704,139.866196,4219,都営バス,松江第一中学校前
江戸川区,35.697151,139.876605,4220,都営バス,松江第四中学校前
世田谷区,35.666299,139.618487,4221,京王バス,松沢病院前
