市区町村名,緯度,緯度,経度,経度,区内バス停ID,会社名称,路線名称,どこからどこまで,行き方面,帰り方面,バス停名称,url,同じバス停
error,None,None,None,None,408,西東京バス,１６号０６,京王八王子駅～谷野町会館,京王八王子駅方面,京王八王子駅方面,横山町三丁目,https://mb.jorudan.co.jp//os/bus/1312/stop/51314.html,
error,None,None,None,None,409,西東京バス,１６号０６,京王八王子駅～谷野町会館,京王八王子駅方面,京王八王子駅方面,八日町一丁目,https://mb.jorudan.co.jp//os/bus/1312/stop/51211.html,
error,None,None,None,None,410,西東京バス,１６号０６,京王八王子駅～谷野町会館,京王八王子駅方面,京王八王子駅方面,八日町四丁目,https://mb.jorudan.co.jp//os/bus/1312/stop/51381.html,
error,None,None,None,None,411,西東京バス,１６号０６,京王八王子駅～谷野町会館,京王八王子駅方面,京王八王子駅方面,大横町,https://mb.jorudan.co.jp//os/bus/1312/stop/51803.html,
error,None,None,None,None,412,西東京バス,１６号０６,京王八王子駅～谷野町会館,京王八王子駅方面,京王八王子駅方面,サイエンスドーム,https://mb.jorudan.co.jp//os/bus/1312/stop/51602.html,
error,None,None,None,None,413,西東京バス,１６号０６,京王八王子駅～谷野町会館,京王八王子駅方面,京王八王子駅方面,浅川橋,https://mb.jorudan.co.jp//os/bus/1312/stop/51416.html,
error,None,None,None,None,414,西東京バス,１６号０６,京王八王子駅～谷野町会館,京王八王子駅方面,京王八王子駅方面,川口川橋,https://mb.jorudan.co.jp//os/bus/1312/stop/51436.html,
error,None,None,None,None,415,西東京バス,１６号０６,京王八王子駅～谷野町会館,京王八王子駅方面,京王八王子駅方面,稲荷坂下,https://mb.jorudan.co.jp//os/bus/1312/stop/51772.html,
error,None,None,None,None,416,西東京バス,１６号０６,京王八王子駅～谷野町会館,京王八王子駅方面,京王八王子駅方面,馬場谷戸,https://mb.jorudan.co.jp//os/bus/1312/stop/51540.html,
error,None,None,None,None,417,西東京バス,１６号０６,京王八王子駅～谷野町会館,京王八王子駅方面,京王八王子駅方面,谷野町南,https://mb.jorudan.co.jp//os/bus/1312/stop/51609.html,
error,None,None,None,None,418,西東京バス,１６号０６,京王八王子駅～谷野町会館,京王八王子駅方面,京王八王子駅方面,谷野町,https://mb.jorudan.co.jp//os/bus/1312/stop/51646.html,
error,None,None,None,None,419,西東京バス,１６号０６,京王八王子駅～谷野町会館,京王八王子駅方面,京王八王子駅方面,創価大正門・東京富士美術館,https://mb.jorudan.co.jp//os/bus/1312/stop/51257.html,
error,None,None,None,None,420,西東京バス,１６号０６,京王八王子駅～谷野町会館,京王八王子駅方面,創価大学創大門方面,創価大学創大門,https://mb.jorudan.co.jp//os/bus/1312/stop/51674.html,
error,None,None,None,None,421,西東京バス,１６号０６,京王八王子駅～谷野町会館,京王八王子駅方面,創価大学創大門方面,善太郎坂下,https://mb.jorudan.co.jp//os/bus/1312/stop/51454.html,
error,None,None,None,None,422,西東京バス,１６号０６,京王八王子駅～谷野町会館,京王八王子駅方面,創価大学創大門方面,谷野町会館,https://mb.jorudan.co.jp//os/bus/1312/stop/51314.html,
error,None,None,None,None,423,神奈川中央交通,い０６：いちょう団地右循環,いずみ野駅～泉警察署前,いずみ野駅方面,いずみ野駅方面,いずみ野駅,https://mb.jorudan.co.jp//os/bus/1403/stop/59121.html,
error,None,None,None,None,424,神奈川中央交通,三５３,三ヶ木～鳥居原ふれあいの館,鳥居原ふれあいの館方面,三ヶ木方面,鳥居原ふれあいの館,https://mb.jorudan.co.jp//os/bus/1403/stop/58827.html,
error,None,None,None,None,425,神奈川中央交通,上９６,上大岡駅～不動坂,不動坂方面,上大岡駅方面,不動坂,https://mb.jorudan.co.jp//os/bus/1403/stop/60958.html,
error,None,None,None,None,426,神奈川中央交通,二０１,二宮駅北口～市民病院前［平塚市］,市民病院前［平塚市］方面,二宮駅北口方面,市民病院前［平塚市］,https://mb.jorudan.co.jp//os/bus/1403/stop/229651.html,
error,None,None,None,None,427,神奈川中央交通,二３９,中央公園前［二宮町］～二宮駅北口,二宮駅北口方面,中央公園前［二宮町］方面,二宮駅北口,https://mb.jorudan.co.jp//os/bus/1403/stop/59794.html,
error,None,None,None,None,428,神奈川中央交通,二４４,二宮駅北口～緑が丘二丁目［二宮町］,緑が丘二丁目［二宮町］方面,二宮駅北口方面,緑が丘二丁目［二宮町］,https://mb.jorudan.co.jp//os/bus/1403/stop/229549.html,
error,None,None,None,None,429,神奈川中央交通,伊０３,伊勢原駅南口～伊勢原車庫,伊勢原車庫方面,伊勢原駅南口方面,伊勢原車庫,https://mb.jorudan.co.jp//os/bus/1403/stop/60754.html,
error,None,None,None,None,430,神奈川中央交通,伊１７,大山ケーブル～伊勢原駅北口,伊勢原駅北口方面,大山ケーブル方面,伊勢原駅北口,https://mb.jorudan.co.jp//os/bus/1403/stop/59938.html,
error,None,None,None,None,431,神奈川中央交通,伊３７,伊勢原駅北口～神奈川リハビリ,神奈川リハビリ方面,伊勢原駅北口方面,神奈川リハビリ,https://mb.jorudan.co.jp//os/bus/1403/stop/61231.html,
error,None,None,None,None,432,神奈川中央交通,六０３,天神町６号～六会日大前駅西口,六会日大前駅西口方面,天神町６号方面,六会日大前駅西口,https://mb.jorudan.co.jp//os/bus/1403/stop/208588.html,
error,None,None,None,None,433,神奈川中央交通,六０５,六会日大前駅西口～天神町９号,天神町９号方面,六会日大前駅西口方面,天神町９号,https://mb.jorudan.co.jp//os/bus/1403/stop/208573.html,
error,None,None,None,None,434,神奈川中央交通,南０３,南町田グランベリーパーク駅～マークスプリングス,マークスプリングス方面,南町田グランベリーパーク駅方面,マークスプリングス,https://mb.jorudan.co.jp//os/bus/1403/stop/58287.html,
error,None,None,None,None,435,神奈川中央交通,厚０３,厚木バスセンター～清雲寺入口,清雲寺入口方面,厚木バスセンター方面,清雲寺入口,https://mb.jorudan.co.jp//os/bus/1403/stop/59449.html,
error,None,None,None,None,436,神奈川中央交通,厚０８：ツインライナー,松蓮寺～厚木バスセンター,厚木バスセンター方面,松蓮寺方面,厚木バスセンター,https://mb.jorudan.co.jp//os/bus/1403/stop/60495.html,
error,None,None,None,None,437,神奈川中央交通,厚１０５：急行,厚木アクスト～本厚木駅南口,本厚木駅南口方面,厚木アクスト方面,本厚木駅南口,https://mb.jorudan.co.jp//os/bus/1403/stop/60012.html,
error,None,None,None,None,438,神奈川中央交通,厚１１,本厚木駅～上荻野車庫前,上荻野車庫前方面,本厚木駅方面,上荻野車庫前,https://mb.jorudan.co.jp//os/bus/1403/stop/59067.html,
error,None,None,None,None,439,神奈川中央交通,厚２１,本厚木駅～宮ヶ瀬,宮ヶ瀬方面,本厚木駅方面,宮ヶ瀬,https://mb.jorudan.co.jp//os/bus/1403/stop/59291.html,
error,None,None,None,None,440,神奈川中央交通,厚２６：急行,厚木バスセンター～東京工芸大学,東京工芸大学方面,厚木バスセンター方面,東京工芸大学,https://mb.jorudan.co.jp//os/bus/1403/stop/60458.html,
error,None,None,None,None,441,神奈川中央交通,厚２７：深夜,本厚木駅～古松台入口,古松台入口方面,本厚木駅方面,古松台入口,https://mb.jorudan.co.jp//os/bus/1403/stop/61595.html,
error,None,None,None,None,442,神奈川中央交通,厚４５,厚木バスセンター～森の里,森の里方面,厚木バスセンター方面,森の里,https://mb.jorudan.co.jp//os/bus/1403/stop/61100.html,
error,None,None,None,None,443,神奈川中央交通,厚６１：深夜,本厚木駅～春日台団地,春日台団地方面,本厚木駅方面,春日台団地,https://mb.jorudan.co.jp//os/bus/1403/stop/60965.html,
error,None,None,None,None,444,神奈川中央交通,厚６４,厚木バスセンター～愛川バスセンター,愛川バスセンター方面,厚木バスセンター方面,愛川バスセンター,https://mb.jorudan.co.jp//os/bus/1403/stop/60514.html,
error,None,None,None,None,445,神奈川中央交通,厚８０,厚木バスセンター～猿ヶ島,猿ヶ島方面,厚木バスセンター方面,猿ヶ島,https://mb.jorudan.co.jp//os/bus/1403/stop/60141.html,
error,None,None,None,None,446,神奈川中央交通,厚９５,厚木バスセンター～王子,王子方面,厚木バスセンター方面,王子,https://mb.jorudan.co.jp//os/bus/1403/stop/60630.html,
error,None,None,None,None,447,神奈川中央交通,古０５,古淵駅～女子美術大学,女子美術大学方面,古淵駅方面,女子美術大学,https://mb.jorudan.co.jp//os/bus/1403/stop/58210.html,
error,None,None,None,None,448,神奈川中央交通,和０６,いちょう団地～大和駅,大和駅方面,いちょう団地方面,大和駅,https://mb.jorudan.co.jp//os/bus/1403/stop/58446.html,
error,None,None,None,None,449,神奈川中央交通,善０５,善行駅～団地入口［藤沢市］,善行駅方面,善行駅方面,善行駅,https://mb.jorudan.co.jp//os/bus/1403/stop/59163.html,
error,None,None,None,None,450,神奈川中央交通,国０６,国府津駅～鐘藪,国府津駅方面,国府津駅方面,国府津駅,https://mb.jorudan.co.jp//os/bus/1403/stop/59051.html,
error,None,None,None,None,451,神奈川中央交通,大１３,相模大野駅南口～上鶴間公民館入口,相模大野駅南口方面,相模大野駅南口方面,相模大野駅南口,https://mb.jorudan.co.jp//os/bus/1403/stop/58664.html,
error,None,None,None,None,452,神奈川中央交通,大２５,光が丘一丁目～相模大野駅北口,相模大野駅北口方面,光が丘一丁目方面,相模大野駅北口,https://mb.jorudan.co.jp//os/bus/1403/stop/59991.html,
error,None,None,None,None,453,神奈川中央交通,大５５,相模大野駅北口～麻溝車庫,麻溝車庫方面,相模大野駅北口方面,麻溝車庫,https://mb.jorudan.co.jp//os/bus/1403/stop/58473.html,
error,None,None,None,None,454,神奈川中央交通,大５８,相模大野駅北口～さがみ緑風園前,さがみ緑風園前方面,相模大野駅北口方面,さがみ緑風園前,https://mb.jorudan.co.jp//os/bus/1403/stop/61476.html,
error,None,None,None,None,455,神奈川中央交通,学０１,東海大学前駅～オレンジヒル,東海大学前駅方面,東海大学前駅方面,東海大学前駅,https://mb.jorudan.co.jp//os/bus/1403/stop/60069.html,
error,None,None,None,None,456,神奈川中央交通,学０２,東海大学前駅～オレンジヒル,オレンジヒル方面,東海大学前駅方面,オレンジヒル,https://mb.jorudan.co.jp//os/bus/1403/stop/59679.html,
error,None,None,None,None,457,神奈川中央交通,巻０３,大山ケーブル～鶴巻温泉駅,鶴巻温泉駅方面,大山ケーブル方面,鶴巻温泉駅,https://mb.jorudan.co.jp//os/bus/1403/stop/58199.html,
error,None,None,None,None,458,神奈川中央交通,平１０,平塚駅北口～神奈川大学校舎前,神奈川大学校舎前方面,平塚駅北口方面,神奈川大学校舎前,https://mb.jorudan.co.jp//os/bus/1403/stop/61158.html,
error,None,None,None,None,459,神奈川中央交通,平３７,神奈川大学校舎前～平塚駅北口,平塚駅北口方面,神奈川大学校舎前方面,平塚大橋,https://mb.jorudan.co.jp//os/bus/1403/stop/58380.html,
error,None,None,None,None,460,神奈川中央交通,平３７,神奈川大学校舎前～平塚駅北口,神奈川大学校舎前方面,平塚駅北口方面,神明下,https://mb.jorudan.co.jp//os/bus/1403/stop/58380.html,
error,None,None,None,None,461,神奈川中央交通,平４４,平塚駅北口～小田原駅,小田原駅方面,平塚駅北口方面,小田原駅,https://mb.jorudan.co.jp//os/bus/1403/stop/59203.html,
error,None,None,None,None,462,神奈川中央交通,平４５,小田原駅～平塚駅北口,平塚駅北口方面,小田原駅方面,平塚駅北口,https://mb.jorudan.co.jp//os/bus/1403/stop/61721.html,
error,None,None,None,None,463,神奈川中央交通,平７８,平塚駅北口～長持,長持方面,平塚駅北口方面,長持,https://mb.jorudan.co.jp//os/bus/1403/stop/59414.html,
error,None,None,None,None,464,神奈川中央交通,平９６,平塚駅北口～矢崎［平塚市］,矢崎［平塚市］方面,平塚駅北口方面,矢崎［平塚市］,https://mb.jorudan.co.jp//os/bus/1403/stop/229993.html,
error,None,None,None,None,465,神奈川中央交通,愛３０,愛甲石田駅南口～リバティタウン伊勢原中央,愛甲石田駅南口方面,愛甲石田駅南口方面,愛甲石田駅南口,https://mb.jorudan.co.jp//os/bus/1403/stop/59252.html,
error,None,None,None,None,466,神奈川中央交通,成０５,成瀬駅～成瀬台,成瀬台方面,成瀬駅方面,成瀬台,https://mb.jorudan.co.jp//os/bus/1403/stop/59534.html,
error,None,None,None,None,467,神奈川中央交通,戸０３,戸塚駅東口～県庁入口［神奈川県］,県庁入口［神奈川県］方面,戸塚駅東口方面,県庁入口［神奈川県］,https://mb.jorudan.co.jp//os/bus/1403/stop/229968.html,
error,None,None,None,None,468,神奈川中央交通,戸０３,戸塚駅東口～県庁入口［神奈川県］,戸塚駅東口方面,本町四丁目方面,本町四丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/229968.html,
error,None,None,None,None,469,神奈川中央交通,戸１３：深夜,戸塚駅東口～上飯田車庫,上飯田車庫方面,戸塚駅東口方面,上飯田車庫,https://mb.jorudan.co.jp//os/bus/1403/stop/60539.html,
error,None,None,None,None,470,神奈川中央交通,戸２５,こども医療センター～戸塚駅東口,戸塚駅東口方面,こども医療センター方面,戸塚駅東口,https://mb.jorudan.co.jp//os/bus/1403/stop/58454.html,
error,None,None,None,None,471,神奈川中央交通,戸５３：急行,汲沢団地～戸塚バスセンター,戸塚バスセンター方面,汲沢団地方面,戸塚バスセンター,https://mb.jorudan.co.jp//os/bus/1403/stop/59009.html,
error,None,None,None,None,472,神奈川中央交通,戸７５,戸塚バスセンター～金井高校前,金井高校前方面,戸塚バスセンター方面,金井高校前,https://mb.jorudan.co.jp//os/bus/1403/stop/59048.html,
error,None,None,None,None,473,神奈川中央交通,戸７７,戸塚バスセンター～ヒルズ南戸塚,ヒルズ南戸塚方面,戸塚バスセンター方面,ヒルズ南戸塚,https://mb.jorudan.co.jp//os/bus/1403/stop/58429.html,
error,None,None,None,None,474,神奈川中央交通,戸９０：上矢部高校先回り,戸塚駅～領家中学校前,戸塚駅方面,戸塚駅方面,戸塚駅,https://mb.jorudan.co.jp//os/bus/1403/stop/58324.html,
error,None,None,None,None,475,神奈川中央交通,戸９５,戸塚バスセンター～戸塚台中央,戸塚台中央方面,戸塚バスセンター方面,戸塚台中央,https://mb.jorudan.co.jp//os/bus/1403/stop/58763.html,
error,None,None,None,None,476,神奈川中央交通,戸９９,戸塚駅～上矢部高校,上矢部高校方面,戸塚駅方面,上矢部高校,https://mb.jorudan.co.jp//os/bus/1403/stop/60391.html,
error,None,None,None,None,477,神奈川中央交通,東１５,名瀬小学校入口～東戸塚駅東口,東戸塚駅東口方面,名瀬小学校入口方面,東戸塚駅東口,https://mb.jorudan.co.jp//os/bus/1403/stop/60014.html,
error,None,None,None,None,478,神奈川中央交通,林０５,イオンモール座間～南林間駅,南林間駅方面,イオンモール座間方面,南林間駅,https://mb.jorudan.co.jp//os/bus/1403/stop/59464.html,
error,None,None,None,None,479,神奈川中央交通,橋０１：橋本駅南口～三ヶ木,三ヶ木～橋本駅南口,橋本駅南口方面,三ヶ木方面,橋本駅南口,https://mb.jorudan.co.jp//os/bus/1403/stop/61096.html,
error,None,None,None,None,480,神奈川中央交通,橋１５：深夜,橋本駅北口～城山高校前,城山高校前方面,橋本駅北口方面,城山高校前,https://mb.jorudan.co.jp//os/bus/1403/stop/60828.html,
error,None,None,None,None,481,神奈川中央交通,橋１６,橋本駅北口～大戸［相模原市］,大戸［相模原市］方面,橋本駅北口方面,大戸［相模原市］,https://mb.jorudan.co.jp//os/bus/1403/stop/229669.html,
error,None,None,None,None,482,神奈川中央交通,橋２０,橋本駅北口～法政大学,法政大学方面,橋本駅北口方面,法政大学,https://mb.jorudan.co.jp//os/bus/1403/stop/60108.html,
error,None,None,None,None,483,神奈川中央交通,橋６２,法政大学～橋本駅北口,橋本駅北口方面,法政大学方面,橋本駅北口,https://mb.jorudan.co.jp//os/bus/1403/stop/58897.html,
error,None,None,None,None,484,神奈川中央交通,淵５２,上溝～淵野辺駅南口,淵野辺駅南口方面,上溝方面,淵野辺駅南口,https://mb.jorudan.co.jp//os/bus/1403/stop/61198.html,
error,None,None,None,None,485,神奈川中央交通,港３７,港南台駅～上郷ネオポリス,上郷ネオポリス方面,港南台駅方面,上郷ネオポリス,https://mb.jorudan.co.jp//os/bus/1403/stop/58988.html,
error,None,None,None,None,486,神奈川中央交通,港８５：八軒谷戸経由,庄戸～港南台駅,港南台駅方面,庄戸方面,港南台駅,https://mb.jorudan.co.jp//os/bus/1403/stop/59187.html,
error,None,None,None,None,487,神奈川中央交通,湘１５,文化体育館前［藤沢市］～湘南台駅西口,湘南台駅西口方面,文化体育館前［藤沢市］方面,湘南台駅西口,https://mb.jorudan.co.jp//os/bus/1403/stop/58527.html,
error,None,None,None,None,488,神奈川中央交通,湘１５,文化体育館前［藤沢市］～湘南台駅西口,文化体育館前［藤沢市］方面,湘南台駅東口方面,湘南台駅東口,https://mb.jorudan.co.jp//os/bus/1403/stop/58527.html,
error,None,None,None,None,489,神奈川中央交通,湘１８,湘南台駅西口～文教大学,文教大学方面,湘南台駅西口方面,文教大学,https://mb.jorudan.co.jp//os/bus/1403/stop/60299.html,
error,None,None,None,None,490,神奈川中央交通,湘２３,湘南台駅西口～慶応中高等部前,慶応中高等部前方面,湘南台駅西口方面,慶応中高等部前,https://mb.jorudan.co.jp//os/bus/1403/stop/59451.html,
error,None,None,None,None,491,神奈川中央交通,湘２３,湘南台駅西口～慶応中高等部前,湘南台駅西口方面,慶応大学本館前方面,慶応大学本館前,https://mb.jorudan.co.jp//os/bus/1403/stop/59451.html,
error,None,None,None,None,492,神奈川中央交通,湘２３,湘南台駅西口～慶応中高等部前,慶応大学方面,湘南台駅西口方面,慶応大学,https://mb.jorudan.co.jp//os/bus/1403/stop/59451.html,
error,None,None,None,None,493,神奈川中央交通,町１６：急行,町田バスセンター～日大三高,日大三高方面,町田バスセンター方面,日大三高,https://mb.jorudan.co.jp//os/bus/1403/stop/60534.html,
error,None,None,None,None,494,神奈川中央交通,町２０,山崎団地センター～町田バスセンター,町田バスセンター方面,山崎団地センター方面,町田バスセンター,https://mb.jorudan.co.jp//os/bus/1403/stop/60788.html,
error,None,None,None,None,495,神奈川中央交通,町２５,町田バスセンター～野津田車庫,野津田車庫方面,町田バスセンター方面,野津田車庫,https://mb.jorudan.co.jp//os/bus/1403/stop/59742.html,
error,None,None,None,None,496,神奈川中央交通,町３８,町田バスセンター～市立室内プール［町田市］,市立室内プール［町田市］方面,町田バスセンター方面,市立室内プール［町田市］,https://mb.jorudan.co.jp//os/bus/1403/stop/230225.html,
error,None,None,None,None,497,神奈川中央交通,町６３,町田バスセンター～横土手,横土手方面,町田バスセンター方面,横土手,https://mb.jorudan.co.jp//os/bus/1403/stop/61202.html,
error,None,None,None,None,498,神奈川中央交通,秦１４,畑中～秦野駅,秦野駅方面,畑中方面,秦野駅,https://mb.jorudan.co.jp//os/bus/1403/stop/61033.html,
error,None,None,None,None,499,神奈川中央交通,秦４６,秦野駅～下大槻団地,下大槻団地方面,秦野駅方面,下大槻団地,https://mb.jorudan.co.jp//os/bus/1403/stop/58221.html,
error,None,None,None,None,500,神奈川中央交通,秦６３,二宮駅北口～秦野駅南口,秦野駅南口方面,二宮駅北口方面,秦野駅南口,https://mb.jorudan.co.jp//os/bus/1403/stop/60485.html,
error,None,None,None,None,501,神奈川中央交通,船１０２,大船駅西口～城廻中村,城廻中村方面,大船駅西口方面,城廻中村,https://mb.jorudan.co.jp//os/bus/1403/stop/60956.html,
error,None,None,None,None,502,神奈川中央交通,船１０３,城廻中村～大船駅西口,大船駅西口方面,城廻中村方面,大船駅西口,https://mb.jorudan.co.jp//os/bus/1403/stop/59607.html,
error,None,None,None,None,503,神奈川中央交通,船１６,大船駅～本郷車庫前,本郷車庫前方面,大船駅方面,本郷車庫前,https://mb.jorudan.co.jp//os/bus/1403/stop/58413.html,
error,None,None,None,None,504,神奈川中央交通,船３１,大船駅西口～慈眼寺,慈眼寺方面,大船駅西口方面,慈眼寺,https://mb.jorudan.co.jp//os/bus/1403/stop/60278.html,
error,None,None,None,None,505,神奈川中央交通,茅０９,茅ヶ崎駅南口～徳洲会病院前,茅ヶ崎駅南口方面,茅ヶ崎駅南口方面,茅ヶ崎駅南口,https://mb.jorudan.co.jp//os/bus/1403/stop/61830.html,
error,None,None,None,None,506,神奈川中央交通,藤３４：南仲通り経由,湘南台駅西口～藤沢駅北口,藤沢駅北口方面,湘南台駅西口方面,藤沢駅北口,https://mb.jorudan.co.jp//os/bus/1403/stop/60735.html,
error,None,None,None,None,507,神奈川中央交通,藤５６,藤沢駅北口～聖母の園前,聖母の園前方面,藤沢駅北口方面,聖母の園前,https://mb.jorudan.co.jp//os/bus/1403/stop/60232.html,
error,None,None,None,None,508,神奈川中央交通,辻０５,辻堂駅南口～東海岸北五丁目,東海岸北五丁目方面,辻堂駅南口方面,東海岸北五丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/58656.html,
error,None,None,None,None,509,神奈川中央交通,辻０８,高山車庫～市立病院［茅ヶ崎市］,市立病院［茅ヶ崎市］方面,高山車庫方面,市立病院［茅ヶ崎市］,https://mb.jorudan.co.jp//os/bus/1403/stop/229731.html,
error,None,None,None,None,510,神奈川中央交通,辻１４,辻堂駅南口～若松町,若松町方面,辻堂駅南口方面,若松町,https://mb.jorudan.co.jp//os/bus/1403/stop/60389.html,
error,None,None,None,None,511,神奈川中央交通,辻３４,辻堂駅北口～慶応中高降車場,慶応中高降車場方面,辻堂駅北口方面,慶応中高降車場,https://mb.jorudan.co.jp//os/bus/1403/stop/227740.html,
error,None,None,None,None,512,神奈川中央交通,長１６：厚木ナイロン経由,海老名駅東口～長後駅西口,長後駅西口方面,海老名駅東口方面,長後駅西口,https://mb.jorudan.co.jp//os/bus/1403/stop/61189.html,
error,None,None,None,None,513,神奈川中央交通,鶴２３：急行,鶴川駅～和光学園,和光学園方面,鶴川駅方面,和光学園,https://mb.jorudan.co.jp//os/bus/1403/stop/59853.html,
error,None,None,None,None,514,神奈川中央交通,黒０１,東海大学大磯病院～黒岩台,黒岩台方面,東海大学大磯病院方面,黒岩台,https://mb.jorudan.co.jp//os/bus/1403/stop/303809.html,
error,None,None,None,None,515,神奈川中央交通,黒０２,黒岩台～湘南大磯住宅入口,湘南大磯住宅入口方面,黒岩台方面,湘南大磯住宅入口,https://mb.jorudan.co.jp//os/bus/1403/stop/61136.html,
error,None,None,None,None,516,神奈川中央交通,０５系統：鶴ヶ峰～動物園,鶴ヶ峰駅～よこはま動物園北門,よこはま動物園北門方面,鶴ヶ峰駅方面,よこはま動物園北門,https://mb.jorudan.co.jp//os/bus/1403/stop/60757.html,
error,None,None,None,None,517,神奈川中央交通,１３１系統,新横浜駅前～川島住宅,川島住宅方面,新横浜駅前方面,川島住宅,https://mb.jorudan.co.jp//os/bus/1403/stop/61249.html,
error,None,None,None,None,518,神奈川中央交通,６２系統,横浜駅西口～千丸台集会所,千丸台集会所方面,横浜駅西口方面,千丸台集会所,https://mb.jorudan.co.jp//os/bus/1403/stop/59672.html,
error,None,None,None,None,519,神奈川中央交通,６２系統,横浜駅西口～千丸台集会所,横浜駅西口方面,千丸台団地方面,千丸台団地,https://mb.jorudan.co.jp//os/bus/1403/stop/59672.html,
error,None,None,None,None,520,ｋｍモビリティサービス,お台場レインボーバス,品川駅港南口～田町駅東口,品川駅港南口方面,品川駅港南口方面,品川駅港南口,https://mb.jorudan.co.jp//os/bus/1379/stop/314293.html,
error,None,None,None,None,521,ウィラーエクスプレス,ＩＫＥＢＵＳ：Ａルート,池袋駅東口～南池袋公園,池袋駅東口方面,池袋駅東口方面,池袋駅東口,https://mb.jorudan.co.jp//os/bus/1378/stop/305582.html,
error,None,None,None,None,522,ウィラーエクスプレス,ＩＫＥＢＵＳ：Ｂルート,池袋駅西口［中央］～池袋駅西口［北］,池袋駅西口［中央］方面,池袋駅西口［中央］方面,池袋駅西口［中央］,https://mb.jorudan.co.jp//os/bus/1378/stop/305593.html,
error,None,None,None,None,523,日立自動車交通,レインボーかつしか有７４,ウェルピアかつしか～新宿小学校南,ウェルピアかつしか方面,ウェルピアかつしか方面,ウェルピアかつしか,https://mb.jorudan.co.jp//os/bus/1326/stop/253382.html,
error,None,None,None,None,524,新日本観光自動車,北千住循環：河原町経由,北千住駅西口～荒川鉄橋,北千住駅西口方面,北千住駅西口方面,北千住駅西口,https://mb.jorudan.co.jp//os/bus/1324/stop/233744.html,
error,None,None,None,None,525,銀河鉄道,東村山青葉恩多町線,東村山駅東口～東村山高校南,東村山駅東口方面,東村山駅東口方面,東村山駅東口,https://mb.jorudan.co.jp//os/bus/1330/stop/54479.html,
error,None,None,None,None,526,大島バス,ぶらっと・野田浜ライン,岡田港～岡田港,岡田港方面,元町港方面,元町港,https://mb.jorudan.co.jp//os/bus/1325/stop/287807.html,
error,None,None,None,None,527,大島バス,ぶらっと・野田浜ライン,岡田港～岡田港,岡田港方面,元町港方面,空港北口,https://mb.jorudan.co.jp//os/bus/1325/stop/287787.html,
error,None,None,None,None,528,大島バス,ぶらっと・野田浜ライン,岡田港～岡田港,岡田港方面,元町港方面,ぶらっとハウス,https://mb.jorudan.co.jp//os/bus/1325/stop/287754.html,
error,None,None,None,None,529,大島バス,ぶらっと・野田浜ライン,岡田港～岡田港,岡田港方面,元町港方面,野田浜,https://mb.jorudan.co.jp//os/bus/1325/stop/287782.html,
error,None,None,None,None,530,大島バス,ぶらっと・野田浜ライン,岡田港～岡田港,岡田港方面,元町港方面,岡田港,https://mb.jorudan.co.jp//os/bus/1325/stop/287801.html,
error,None,None,None,None,531,大島バス,大砂漠ライン,大島公園～大島公園,大島公園方面,波浮見晴台方面,波浮見晴台,https://mb.jorudan.co.jp//os/bus/1325/stop/287761.html,
error,None,None,None,None,532,大島バス,大砂漠ライン,大島公園～大島公園,大島公園方面,波浮見晴台方面,筆島,https://mb.jorudan.co.jp//os/bus/1325/stop/287805.html,
error,None,None,None,None,533,大島バス,大砂漠ライン,大島公園～大島公園,大島公園方面,波浮見晴台方面,大島大砂漠,https://mb.jorudan.co.jp//os/bus/1325/stop/287767.html,
error,None,None,None,None,534,大島バス,大砂漠ライン,大島公園～大島公園,大島公園方面,波浮見晴台方面,大島公園,https://mb.jorudan.co.jp//os/bus/1325/stop/287789.html,
error,27.09862972,27.09862972,142.2033117,142.2033117,535,小笠原村営バス,扇浦線・循環線：オレンジライン,小港海岸～奥村運動場,村役場前［小笠原村］方面,小港海岸方面,奥村,https://mb.jorudan.co.jp//os/bus/1376/stop/276695.html,
error,27.09868889,27.09868889,142.1995072,142.1995072,536,小笠原村営バス,扇浦線・循環線：オレンジライン,小港海岸～奥村運動場,村役場前［小笠原村］方面,小港海岸方面,福祉センター,https://mb.jorudan.co.jp//os/bus/1376/stop/276711.html,
error,27.09438833,27.09438833,142.1962989,142.1962989,537,小笠原村営バス,扇浦線・循環線：オレンジライン,小港海岸～奥村運動場,村役場前［小笠原村］方面,小港海岸方面,船客待合所,https://mb.jorudan.co.jp//os/bus/1376/stop/276699.html,
error,None,None,None,None,538,小笠原村営バス,扇浦線・循環線：オレンジライン,小港海岸～奥村運動場,村役場前［小笠原村］方面,小港海岸方面,村役場前［小笠原村］,https://mb.jorudan.co.jp//os/bus/1376/stop/276700.html,
error,27.09851167,27.09851167,142.2014156,142.2014156,539,小笠原村営バス,扇浦線・循環線：オレンジライン,小港海岸～奥村運動場,村役場前［小笠原村］方面,小港海岸方面,奥村運動場,https://mb.jorudan.co.jp//os/bus/1376/stop/276706.html,
error,None,None,None,None,540,小笠原村営バス,扇浦線・循環線：ブルーライン,村役場前［小笠原村］～小港海岸,小港海岸方面,村役場前［小笠原村］方面,小港海岸,https://mb.jorudan.co.jp//os/bus/1376/stop/276693.html,
