ID,バス会社名称,路線ID,停車順番,バス停名称,路線名称,緯度,経度,市区町村名
3518,都営バス,177,1,渋谷駅前,深夜01[都営バス],35.659377,139.702207,渋谷区
3519,都営バス,177,2,渋谷三丁目,深夜01[都営バス],35.658095,139.707496,渋谷区
3520,都営バス,177,3,青山学院中等部前,深夜01[都営バス],35.659055,139.713871,港区
3521,都営バス,177,4,南青山七丁目,深夜01[都営バス],35.659486,139.718367,港区
3522,都営バス,177,5,西麻布,深夜01[都営バス],35.659739,139.722271,港区
3523,都営バス,177,6,EXシアター六本木前,深夜01[都営バス],35.661256,139.727607,港区
3524,都営バス,177,7,六本木駅前,深夜01[都営バス],35.66287,139.731069,港区
3525,都営バス,177,8,六本木四丁目,深夜01[都営バス],35.665262,139.735847,港区
3526,都営バス,177,9,六本木一丁目駅前,深夜01[都営バス],35.66639,139.737788,港区
3527,都営バス,177,10,赤坂アークヒルズ前,深夜01[都営バス],35.668053,139.739685,港区
3528,都営バス,177,11,溜池,深夜01[都営バス],35.67036,139.741921,港区
3529,都営バス,177,12,霞が関三丁目,深夜01[都営バス],35.670462,139.747723,千代田区
3530,都営バス,177,13,虎ノ門,深夜01[都営バス],35.670253,139.750321,港区
3531,都営バス,177,14,西新橋一丁目,深夜01[都営バス],35.668948,139.754235,港区
3532,都営バス,177,15,新橋駅北口,深夜01[都営バス],35.668087,139.756924,港区
3533,都営バス,178,1,池袋駅東口,深夜02[都営バス],35.7296,139.713421,豊島区
3534,都営バス,178,2,池袋駅東口〔10番乗り場〕,深夜02[都営バス],35.7315,139.714076,豊島区
3535,都営バス,178,3,Hareza池袋,深夜02[都営バス],35.732676,139.715072,豊島区
3536,都営バス,178,4,上池袋一丁目,深夜02[都営バス],35.735804,139.719148,豊島区
3537,都営バス,178,5,上池袋三丁目,深夜02[都営バス],35.737511,139.721008,豊島区
3538,都営バス,178,6,上池袋四丁目,深夜02[都営バス],35.739192,139.722855,豊島区
3539,都営バス,178,7,堀割(東京都),深夜02[都営バス],35.74197,139.725967,豊島区
3540,都営バス,178,8,西巣鴨,深夜02[都営バス],35.744818,139.72858,北区
3541,都営バス,178,9,滝野川三丁目,深夜02[都営バス],35.746378,139.730794,北区
3542,都営バス,178,10,滝野川二丁目,深夜02[都営バス],35.747862,139.732704,北区
3543,都営バス,178,11,飛鳥山,深夜02[都営バス],35.750363,139.736331,北区
3544,都営バス,178,12,王子駅前,深夜02[都営バス],35.753883,139.737317,北区
3545,都営バス,178,13,豊島二丁目(東京都),深夜02[都営バス],35.757151,139.742585,北区
3546,都営バス,178,14,豊島三丁目,深夜02[都営バス],35.759511,139.744972,北区
3547,都営バス,178,15,豊島四丁目,深夜02[都営バス],35.761673,139.747074,北区
3548,都営バス,178,16,豊島六丁目,深夜02[都営バス],35.763769,139.749119,北区
3549,都営バス,178,17,豊島五丁目団地,深夜02[都営バス],35.763963,139.751846,北区
3550,都営バス,179,1,西葛西駅前,深夜03[都営バス],35.66422,139.859199,江戸川区
3551,都営バス,179,2,第七葛西小学校前,深夜03[都営バス],35.658891,139.859139,江戸川区
3552,都営バス,179,3,新田住宅,深夜03[都営バス],35.657376,139.861212,江戸川区
3553,都営バス,179,4,中葛西七丁目,深夜03[都営バス],35.656609,139.864419,江戸川区
3554,都営バス,179,5,新田(東京都),深夜03[都営バス],35.655756,139.868693,江戸川区
3555,都営バス,179,6,葛西南高校前,深夜03[都営バス],35.654113,139.869881,江戸川区
3556,都営バス,179,7,堀江団地入口,深夜03[都営バス],35.649166,139.869335,江戸川区
3557,都営バス,179,8,堀江団地,深夜03[都営バス],35.647727,139.870825,江戸川区
3558,都営バス,179,9,南葛西小学校前,深夜03[都営バス],35.647094,139.875041,江戸川区
3559,都営バス,179,10,なぎさニュータウン,深夜03[都営バス],35.647015,139.879375,江戸川区
3560,都営バス,179,11,南葛西中学校前,深夜03[都営バス],35.643953,139.875905,江戸川区
3561,都営バス,179,12,コーシャハイム南葛西,深夜03[都営バス],35.643418,139.872257,江戸川区
3562,都営バス,179,13,コーシャハイム南葛西〔始発〕,深夜03[都営バス],35.643306,139.872626,江戸川区
3563,都営バス,180,1,西葛西駅前,深夜10[都営バス],35.664466,139.859091,江戸川区
3563,都営バス,180,1,西葛西駅前,深夜10[都営バス],35.664466,139.859091,江戸川区
3564,都営バス,180,2,清新町一丁目,深夜10[都営バス],35.661648,139.855569,江戸川区
3565,都営バス,180,3,清新町二丁目,深夜10[都営バス],35.658127,139.855806,江戸川区
3566,都営バス,180,4,清新ふたば小学校前,深夜10[都営バス],35.657088,139.852684,江戸川区
3567,都営バス,180,5,東京臨海病院前,深夜10[都営バス],35.653736,139.853936,江戸川区
3568,都営バス,180,6,臨海町一丁目,深夜10[都営バス],35.65367,139.855673,江戸川区
3569,都営バス,180,7,臨海町二丁目団地前,深夜10[都営バス],35.65313,139.860806,江戸川区
3570,都営バス,180,8,中左近橋,深夜10[都営バス],35.65217,139.863234,江戸川区
3571,都営バス,180,9,中葛西七丁目,深夜10[都営バス],35.65594,139.863531,江戸川区
3572,都営バス,180,10,新田住宅,深夜10[都営バス],35.657231,139.861117,江戸川区
3573,都営バス,180,11,第七葛西小学校前,深夜10[都営バス],35.658951,139.858886,江戸川区
3574,都営バス,180,12,西葛西駅前,深夜10[都営バス],35.664466,139.859091,江戸川区
3574,都営バス,180,12,西葛西駅前,深夜10[都営バス],35.664466,139.859091,江戸川区
3575,都営バス,181,1,新砂三丁目アパート,陽20(新砂三丁目アパート-東陽町駅前)[都営バス],35.666455,139.833916,江東区
3576,都営バス,181,2,南砂町駅入口,陽20(新砂三丁目アパート-東陽町駅前)[都営バス],35.667665,139.830051,江東区
3577,都営バス,181,3,江東運転免許試験場前,陽20(新砂三丁目アパート-東陽町駅前)[都営バス],35.669625,139.821719,江東区
3578,都営バス,181,4,東陽町駅前,陽20(新砂三丁目アパート-東陽町駅前)[都営バス],35.669433,139.81698,江東区
3579,都営バス,182,1,駒込駅南口,茶51(本郷二丁目-御茶ノ水駅前)[都営バス],35.73618,139.747217,豊島区
3580,都営バス,182,2,上富士前,茶51(本郷二丁目-御茶ノ水駅前)[都営バス],35.732975,139.748972,文京区
3581,都営バス,182,3,駒込富士前,茶51(本郷二丁目-御茶ノ水駅前)[都営バス],35.729327,139.751815,文京区
3582,都営バス,182,4,吉祥寺前,茶51(本郷二丁目-御茶ノ水駅前)[都営バス],35.727035,139.753087,文京区
3583,都営バス,182,5,向丘二丁目,茶51(本郷二丁目-御茶ノ水駅前)[都営バス],35.72182,139.755124,文京区
3584,都営バス,182,6,向丘一丁目,茶51(本郷二丁目-御茶ノ水駅前)[都営バス],35.721011,139.755787,文京区
3585,都営バス,182,7,本郷追分,茶51(本郷二丁目-御茶ノ水駅前)[都営バス],35.719006,139.757469,文京区
3586,都営バス,182,8,東大農学部前,茶51(本郷二丁目-御茶ノ水駅前)[都営バス],35.716439,139.758583,文京区
3587,都営バス,182,9,東大正門前,茶51(本郷二丁目-御茶ノ水駅前)[都営バス],35.712338,139.759688,文京区
3588,都営バス,182,10,東大赤門前,茶51(本郷二丁目-御茶ノ水駅前)[都営バス],35.71003,139.760283,文京区
3589,都営バス,182,11,本郷三丁目駅前,茶51(本郷二丁目-御茶ノ水駅前)[都営バス],35.706732,139.760866,文京区
3590,都営バス,182,12,本郷二丁目,茶51(本郷二丁目-御茶ノ水駅前)[都営バス],35.705193,139.761163,文京区
3591,都営バス,182,13,湯島一丁目,茶51(本郷二丁目-御茶ノ水駅前)[都営バス],35.702406,139.764797,文京区
3592,都営バス,182,14,神田明神前,茶51(本郷二丁目-御茶ノ水駅前)[都営バス],35.701179,139.766727,文京区
3593,都営バス,182,15,外神田二丁目,茶51(本郷二丁目-御茶ノ水駅前)[都営バス],35.699244,139.767741,千代田区
3594,都営バス,182,16,御茶ノ水駅前,茶51(本郷二丁目-御茶ノ水駅前)[都営バス],35.700406,139.764281,文京区
3595,都営バス,183,1,東京駅丸の内南口,都05-2[都営バス],35.680747,139.764826,千代田区
3596,都営バス,183,2,東京国際フォーラム前,都05-2[都営バス],35.677477,139.763418,千代田区
3597,都営バス,183,3,有楽町駅前,都05-2[都営バス],35.675385,139.762734,千代田区
3598,都営バス,183,4,日比谷〔バス〕,都05-2[都営バス],35.674393,139.760671,千代田区
3599,都営バス,183,5,数寄屋橋,都05-2[都営バス],35.673262,139.762412,千代田区
3600,都営バス,183,6,銀座四丁目(東京都),都05-2[都営バス],35.670677,139.766035,中央区
3601,都営バス,183,7,築地(東京都),都05-2[都営バス],35.667891,139.769319,中央区
3602,都営バス,183,8,築地三丁目,都05-2[都営バス],35.667026,139.770311,中央区
3603,都営バス,183,9,築地六丁目,都05-2[都営バス],35.664211,139.773164,中央区
3604,都営バス,183,10,勝どき橋南詰,都05-2[都営バス],35.660553,139.776589,中央区
3605,都営バス,183,11,勝どき駅前,都05-2[都営バス],35.658656,139.778523,中央区
3606,都営バス,183,12,晴海トリトンスクエア前〔都営バス〕,都05-2[都営バス],35.65669,139.780705,中央区
3607,都営バス,183,13,晴海三丁目,都05-2[都営バス],35.655772,139.780936,中央区
3608,都営バス,183,14,新豊洲駅前,都05-2[都営バス],35.647641,139.789784,江東区
3609,都営バス,183,15,有明小中学校前,都05-2[都営バス],35.642249,139.794099,江東区
3610,都営バス,183,16,かえつ学園西,都05-2[都営バス],35.639631,139.793466,江東区
3611,都営バス,183,17,有明二丁目(東京都),都05-2[都営バス],35.638691,139.791682,江東区
3612,都営バス,183,18,有明ガーデン,都05-2[都営バス],35.638574,139.79267,江東区
3613,都営バス,183,19,有明コロシアム前,都05-2[都営バス],35.637217,139.788623,江東区
3614,都営バス,183,20,有明テニスの森,都05-2[都営バス],35.636753,139.788359,江東区
3615,都営バス,183,21,有明一丁目,都05-2[都営バス],35.63504,139.784919,江東区
3616,都営バス,183,22,有明クリーンセンター前,都05-2[都営バス],35.63297,139.785584,江東区
3617,都営バス,183,23,武蔵野大学前〔有明キャンパス〕,都05-2[都営バス],35.63102,139.78763,江東区
3618,都営バス,183,24,フェリー埠頭入口,都05-2[都営バス],35.629479,139.789609,江東区
3619,都営バス,183,25,東京ビッグサイト駅前,都05-2[都営バス],35.630029,139.791375,江東区
3620,都営バス,183,26,東京ビッグサイト〔バス〕,都05-2[都営バス],35.6301,139.793215,江東区
3621,都営バス,184,1,渋谷駅西口〔都営バス〕,渋88出入[都営バス],35.659983,139.700788,渋谷区
3622,都営バス,184,2,神南一丁目〔都営バス〕,渋88出入[都営バス],35.662723,139.700901,渋谷区
3623,都営バス,184,3,渋谷駅東口〔都営バス〕,渋88出入[都営バス],35.660291,139.702207,渋谷区
3624,都営バス,184,4,宮下公園,渋88出入[都営バス],35.664115,139.702113,渋谷区
3625,都営バス,184,5,神宮前六丁目,渋88出入[都営バス],35.665673,139.703205,渋谷区
3626,都営バス,184,6,表参道(東京都),渋88出入[都営バス],35.668014,139.704951,渋谷区
3627,都営バス,184,7,神宮前一丁目,渋88出入[都営バス],35.671188,139.707341,渋谷区
3628,都営バス,184,8,千駄ヶ谷小学校前,渋88出入[都営バス],35.675097,139.706713,渋谷区
3629,都営バス,184,9,北参道,渋88出入[都営バス],35.679466,139.704618,渋谷区
3630,都営バス,184,10,千駄ヶ谷五丁目,渋88出入[都営バス],35.686627,139.703092,渋谷区
3631,都営バス,184,11,新宿四丁目,渋88出入[都営バス],35.689241,139.70366,新宿区
3632,都営バス,184,12,角筈二丁目,渋88出入[都営バス],35.687927,139.69771,新宿区
3633,都営バス,184,13,文化服装学院前,渋88出入[都営バス],35.686358,139.69429,新宿区
3634,都営バス,184,14,西参道(東京都),渋88出入[都営バス],35.684521,139.691725,新宿区
3635,都営バス,184,15,東京オペラシティ南,渋88出入[都営バス],35.682782,139.689086,新宿区
3636,都営バス,184,16,新宿車庫前,渋88出入[都営バス],35.683531,139.686948,新宿区
3637,都営バス,185,1,東陽町駅前,陽20(東陽町駅前-東大島駅前)[都営バス],35.669743,139.816986,江東区
3638,都営バス,185,2,江東運転免許試験場前,陽20(東陽町駅前-東大島駅前)[都営バス],35.669937,139.821752,江東区
3639,都営バス,185,3,南砂町駅入口,陽20(東陽町駅前-東大島駅前)[都営バス],35.667505,139.831492,江東区
3640,都営バス,185,4,東部療育センター前,陽20(東陽町駅前-東大島駅前)[都営バス],35.664303,139.833618,江東区
3641,都営バス,185,5,江東高齢者医療センター,陽20(東陽町駅前-東大島駅前)[都営バス],35.665309,139.834315,江東区
3642,都営バス,185,6,江東高齢者医療センター入口,陽20(東陽町駅前-東大島駅前)[都営バス],35.666263,139.834548,江東区
3643,都営バス,185,7,新砂三丁目アパート,陽20(東陽町駅前-東大島駅前)[都営バス],35.666455,139.833916,江東区
3644,都営バス,185,8,南砂町駅前,陽20(東陽町駅前-東大島駅前)[都営バス],35.669217,139.831191,江東区
3645,都営バス,185,9,南砂三丁目みどり団地前,陽20(東陽町駅前-東大島駅前)[都営バス],35.671096,139.832075,江東区
3646,都営バス,185,10,江東図書館入口,陽20(東陽町駅前-東大島駅前)[都営バス],35.673054,139.835158,江東区
3647,都営バス,185,11,東砂六丁目,陽20(東陽町駅前-東大島駅前)[都営バス],35.672673,139.840728,江東区
3648,都営バス,185,12,旧葛西橋,陽20(東陽町駅前-東大島駅前)[都営バス],35.675478,139.840909,江東区
3649,都営バス,185,13,東砂五丁目,陽20(東陽町駅前-東大島駅前)[都営バス],35.675672,139.842959,江東区
3650,都営バス,185,14,第七砂町小学校前,陽20(東陽町駅前-東大島駅前)[都営バス],35.678707,139.84366,江東区
3651,都営バス,185,15,東砂三丁目,陽20(東陽町駅前-東大島駅前)[都営バス],35.681976,139.844418,江東区
3652,都営バス,185,16,東砂二丁目,陽20(東陽町駅前-東大島駅前)[都営バス],35.683786,139.844805,江東区
3653,都営バス,185,17,第五大島小学校前,陽20(東陽町駅前-東大島駅前)[都営バス],35.688561,139.844883,江東区
