,ID,バス会社名称,路線ID,停車順番,バス停名称,路線名称,緯度,経度,市区町村名
7912,20906.0,関東バス（株）,1283.0,10.0,野方駅入口,K01:中野駅-八成小学校[関東バス],35.716159,139.65363,中野区
8033,21033.0,関東バス（株）,1290.0,7.0,野方駅入口,高70:高円寺駅北口-丸山営業所[関東バス],35.716159,139.65363,中野区
8335,22249.0,関東バス（株）,1367.0,28.0,野方駅入口,赤31:赤羽駅-大和町-高円寺駅[国際興業バス/関東バス],35.71698,139.653929,中野区
8156,21807.0,関東バス（株）,1338.0,8.0,野方駅入口,高60:高円寺駅北口-豊玉中-練馬駅[関東バス],35.716159,139.65363,中野区
7872,20854.0,関東バス（株）,1280.0,6.0,野方駅入口,宿03/04/05/中01:野方駅-中野駅-新宿駅西口[関東バス],35.71698,139.653929,中野区
8258,22164.0,関東バス（株）,1363.0,9.0,野方駅入口,中03:中野駅-野方駅-練馬駅[関東バス],35.716159,139.65363,中野区
8201,21977.0,関東バス（株）,1352.0,7.0,野方駅入口,高10/63:高円寺駅北口-豊玉南住宅-練馬駅[関東バス],35.716159,139.65363,中野区
8259,22165.0,関東バス（株）,1363.0,10.0,野方駅北口,中03:中野駅-野方駅-練馬駅[関東バス],35.721409,139.653615,中野区
8334,22248.0,関東バス（株）,1367.0,27.0,野方駅北口,赤31:赤羽駅-大和町-高円寺駅[国際興業バス/関東バス],35.721276,139.653965,中野区
8034,21034.0,関東バス（株）,1290.0,8.0,野方駅北口,高70:高円寺駅北口-丸山営業所[関東バス],35.721409,139.653615,中野区
8157,21808.0,関東バス（株）,1338.0,9.0,野方駅北口,高60:高円寺駅北口-豊玉中-練馬駅[関東バス],35.721409,139.653615,中野区
1688,2119.0,都営バス,105.0,20.0,野方駅北口,王78[都営バス],35.721438,139.653604,中野区
7913,20907.0,関東バス（株）,1283.0,11.0,野方駅北口,K01:中野駅-八成小学校[関東バス],35.721409,139.653615,中野区
8202,21978.0,関東バス（株）,1352.0,8.0,野方駅北口,高10/63:高円寺駅北口-豊玉南住宅-練馬駅[関東バス],35.721409,139.653615,中野区
13721,2118.0,都営バス,105.0,19.0,野方駅南口,王78[都営バス],35.716145,139.653629,中野区
1687,2118.0,都営バス,105.0,19.0,野方駅南口,王78[都営バス],35.716145,139.653629,中野区
13722,5144.0,東急バス（株）,287.0,10.0,野毛二丁目,玉11[東急バス],35.601903,139.640034,世田谷区
4693,5144.0,東急バス（株）,287.0,10.0,野毛二丁目,玉11[東急バス],35.601903,139.640034,世田谷区
4000,4446.0,東急バス（株）,245.0,15.0,野毛公園前,園01[東急バス],35.606286,139.643462,世田谷区
13723,4446.0,東急バス（株）,245.0,15.0,野毛公園前,園01[東急バス],35.606286,139.643462,世田谷区
13724,5145.0,東急バス（株）,287.0,11.0,野毛桜堤,玉11[東急バス],35.604002,139.637162,世田谷区
4694,5145.0,東急バス（株）,287.0,11.0,野毛桜堤,玉11[東急バス],35.604002,139.637162,世田谷区
3935,4363.0,東急バス（株）,241.0,17.0,野沢三丁目,反11/反12[東急バス],35.629304,139.675042,世田谷区
4462,4910.0,東急バス（株）,271.0,15.0,野沢三丁目,渋32[東急バス],35.629851,139.674783,世田谷区
5064,5513.0,東急バス（株）,309.0,17.0,野沢三丁目,黒09[東急バス],35.629851,139.674783,世田谷区
4055,4501.0,東急バス（株）,248.0,13.0,野沢三丁目,都立34/都立35[東急バス],35.629851,139.674783,世田谷区
7456,18603.0,小田急バス（株）,1143.0,2.0,野沢交番前,下61(駒沢陸橋-北沢タウンホール)[小田急バス],35.629486,139.672543,世田谷区
5065,5514.0,東急バス（株）,309.0,18.0,野沢交番前,黒09[東急バス],35.629603,139.673429,世田谷区
4056,4502.0,東急バス（株）,248.0,14.0,野沢交番前,都立34/都立35[東急バス],35.629603,139.673429,世田谷区
3936,4364.0,東急バス（株）,241.0,18.0,野沢交番前,反11/反12[東急バス],35.629603,139.673429,世田谷区
4247,4689.0,東急バス（株）,259.0,20.0,野沢交番前,森91[東急バス],35.629433,139.672616,世田谷区
4463,4911.0,東急バス（株）,271.0,16.0,野沢交番前,渋32[東急バス],35.629603,139.673429,世田谷区
7458,18605.0,小田急バス（株）,1143.0,4.0,野沢銀座,下61(駒沢陸橋-北沢タウンホール)[小田急バス],35.632626,139.668211,世田谷区
3938,4366.0,東急バス（株）,241.0,20.0,野沢銀座,反11/反12[東急バス],35.632669,139.668166,世田谷区
4249,4691.0,東急バス（株）,259.0,22.0,野沢銀座,森91[東急バス],35.632669,139.668166,世田谷区
7457,18604.0,小田急バス（株）,1143.0,3.0,野沢龍雲寺,下61(駒沢陸橋-北沢タウンホール)[小田急バス],35.630975,139.670625,世田谷区
4046,4492.0,東急バス（株）,248.0,4.0,野沢龍雲寺,都立34/都立35[東急バス],35.632099,139.67085,世田谷区
4248,4690.0,東急バス（株）,259.0,21.0,野沢龍雲寺,森91[東急バス],35.631013,139.670567,世田谷区
3937,4365.0,東急バス（株）,241.0,19.0,野沢龍雲寺,反11/反12[東急バス],35.631013,139.670567,世田谷区
4467,4915.0,東急バス（株）,271.0,20.0,野沢龍雲寺,渋32[東急バス],35.6321,139.67085,世田谷区
5069,5518.0,東急バス（株）,309.0,22.0,野沢龍雲寺,黒09[東急バス],35.6321,139.67085,世田谷区
4259,4701.0,東急バス（株）,260.0,1.0,野沢龍雲寺,黒09〔下馬営業所方面〕[東急バス],35.6321,139.67085,世田谷区
7336,18193.0,京成バス（株）,1115.0,15.0,野見宿禰神社入口,墨田区内循環バス[南部ルート][京成バス],35.696733,139.802712,墨田区
9754,25525.0,京成バス（株）,1613.0,10.0,野鳥公園,森24:京浜島循環[京急バス],35.583419,139.756218,大田区
9946,25711.0,京成バス（株）,1629.0,9.0,野鳥公園,森45他:京浜島・昭和島循環〔レジャーランド経由〕[京急バス],35.583419,139.756218,大田区
9932,25697.0,京成バス（株）,1628.0,11.0,野鳥公園,森43他:大森駅-大田市場[京急バス],35.583132,139.755164,大田区
9846,25617.0,京成バス（株）,1621.0,9.0,野鳥公園,森32:城南島循環[京急バス],35.583419,139.756218,大田区
9887,25652.0,京成バス（株）,1624.0,9.0,野鳥公園,森36:京浜島・昭和島循環[京急バス],35.583419,139.756218,大田区
9931,25696.0,京成バス（株）,1628.0,10.0,野鳥公園入口,森43他:大森駅-大田市場[京急バス],35.584361,139.759029,大田区
10387,26429.0,国際興業（株）,1677.0,8.0,金井窪,池21:池袋駅-舟渡町-高島平駅[国際興業バス],35.744575,139.708017,板橋区
10356,26398.0,国際興業（株）,1676.0,9.0,金井窪,池20:池袋駅-西台駅-高島平操車場[国際興業バス],35.744575,139.708017,板橋区
8804,24226.0,東武バス,1528.0,17.0,金方,竹01:入谷循環[東武バス],35.804422,139.76099,足立区
8823,24245.0,東武バス,1529.0,18.0,金方,竹02:入谷舎人循環[東武バス],35.804422,139.76099,足立区
12348,31650.0,台東区,2047.0,8.0,金杉区民館下谷分館入口,北めぐりん〔根岸回り〕[めぐりん(台東区)],35.724999,139.786476,台東区
6635,13279.0,港区,818.0,15.0,金杉橋,芝ルート[ちぃばす],35.652096,139.754218,港区
2466,2895.0,都営バス,146.0,21.0,金杉橋,都06[都営バス],35.652877,139.753551,港区
12350,31652.0,台東区,2047.0,10.0,金杉通り,北めぐりん〔根岸回り〕[めぐりん(台東区)],35.722861,139.783478,台東区
10731,26773.0,国際興業（株）,1697.0,13.0,金沢小学校,王22/22-2:王子駅-板橋駅(王子側)[国際興業バス],35.754227,139.715378,板橋区
10748,26790.0,国際興業（株）,1698.0,13.0,金沢小学校,王22/22-2:王子駅-板橋駅(板橋側)[国際興業バス],35.754227,139.715378,板橋区
7101,17933.0,京成バス（株）,1097.0,2.0,金町ガード脇,金61[京成バス],35.770316,139.875795,葛飾区
7229,18069.0,京成バス（株）,1105.0,2.0,金町ガード脇,金63[金町駅-はなしょうぶ園-水元かわせみの里][京成バス],35.770316,139.875795,葛飾区
7247,18087.0,京成バス（株）,1106.0,10.0,金町ガード脇,金63[水元かわせみの里-水元公園-金町駅][京成バス],35.770548,139.876194,葛飾区
7098,17930.0,京成バス（株）,1096.0,13.0,金町三丁目,小55[京成バス],35.766446,139.871353,葛飾区
1979,2410.0,都営バス,118.0,2.0,金町二丁目〔都営バス〕,草39[都営バス],35.766447,139.870545,葛飾区
7144,17986.0,京成バス（株）,1099.0,10.0,金町営業所,金01出入・02出入[京成バス],35.761474,139.867305,葛飾区
7108,17940.0,京成バス（株）,1097.0,9.0,金町第二団地,金61[京成バス],35.774763,139.866326,葛飾区
7118,17960.0,京成バス（株）,1098.0,3.0,金町第二団地,金62[京成バス],35.774763,139.866326,葛飾区
7100,17932.0,京成バス（株）,1097.0,1.0,金町駅前,金61[京成バス],35.768851,139.870884,葛飾区
9538,25111.0,東武バス,1580.0,1.0,金町駅前,金52・三09:金町-大膳橋-新三郷(中央-新三郷)[東武バス],35.768844,139.871111,葛飾区
11493,29940.0,京成タウンバス,1888.0,1.0,金町駅前,金02[京成タウンバス/マイスカイ交通],35.768883,139.871159,葛飾区
1978,2409.0,都営バス,118.0,1.0,金町駅前,草39[都営バス],35.769272,139.871261,葛飾区
7228,18068.0,京成バス（株）,1105.0,1.0,金町駅前,金63[金町駅-はなしょうぶ園-水元かわせみの里][京成バス],35.768952,139.871545,葛飾区
9532,25075.0,東武バス,1579.0,1.0,金町駅前,金52:金町-大膳橋-新三郷(金町-中央)[東武バス],35.768844,139.871111,葛飾区
7099,17931.0,京成バス（株）,1096.0,14.0,金町駅前,小55[京成バス],35.768952,139.871545,葛飾区
9544,25147.0,東武バス,1581.0,1.0,金町駅前,金54:金町-中央通り-新三郷[東武バス],35.768844,139.871111,葛飾区
9525,25064.0,東武バス,1578.0,1.0,金町駅前,金50:東金町循環[東武バス],35.768844,139.871111,葛飾区
7248,18088.0,京成バス（株）,1106.0,11.0,金町駅前,金63[水元かわせみの里-水元公園-金町駅][京成バス],35.768952,139.871545,葛飾区
12563,32606.0,成田空港交通,2103.0,5.0,金町駅前,新松戸・千葉ニュータウン・成田線〔深夜急行バス〕[成田空港交通],35.769208,139.871217,葛飾区
7145,17987.0,京成バス（株）,1100.0,1.0,金町駅北口,金01<アイリスループ>[金町駅北口-飯塚小学校入口][京成バス],35.76976,139.870606,葛飾区
7135,17977.0,京成バス（株）,1099.0,1.0,金町駅北口,金01出入・02出入[京成バス],35.769799,139.870406,葛飾区
7116,17958.0,京成バス（株）,1098.0,1.0,金町駅北口,金62[京成バス],35.769799,139.870406,葛飾区
7167,18009.0,京成バス（株）,1101.0,8.0,金町駅北口,金01<アイリスループ>[飯塚小学校入口-金町駅北口][京成バス],35.76976,139.870606,葛飾区
7106,17938.0,京成バス（株）,1097.0,7.0,金町駅北口,金61[京成バス],35.769799,139.870406,葛飾区
11494,29941.0,京成タウンバス,1888.0,2.0,金連院入口,金02[京成タウンバス/マイスカイ交通],35.772622,139.875156,葛飾区
9666,25439.0,京成バス（株）,1606.0,5.0,鈴ヶ森,井19:レジャーランド-大井町駅(大森-大井町)[京急バス],35.592721,139.73559,品川区
13725,25439.0,京成バス（株）,1606.0,5.0,鈴ヶ森,井19:レジャーランド-大井町駅(大森-大井町)[京急バス],35.592721,139.73559,品川区
12069,31384.0,中央区,2032.0,14.0,鉄砲洲,南循環〔中央区役所→勝どき駅〕[江戸バス(中央区)],35.672081,139.779957,中央区
1044,1057.0,都営バス,60.0,29.0,鉄砲洲,東15[都営バス],35.672058,139.779969,中央区
4580,5028.0,東急バス（株）,279.0,3.0,鉢山中学校東,渋71[東急バス],35.652063,139.70458,渋谷区
13726,5028.0,東急バス（株）,279.0,3.0,鉢山中学校東,渋71[東急バス],35.652063,139.70458,渋谷区
3885,4304.0,東急バス・東急トランセ,238.0,3.0,鉢山町交番,代官山循環(渋谷-青葉台2)[東急トランセ],35.651849,139.697291,渋谷区
3765,4188.0,渋谷区,229.0,11.0,鉢山町交番,夕やけこやけルート(恵比寿-区役所)[ハチ公バス],35.652702,139.69814,渋谷区
3515,3933.0,都営バス,207.0,2.0,銀座六丁目,業10〔夜間〕[都営バス],35.669948,139.763516,中央区
13727,3933.0,都営バス,207.0,2.0,銀座六丁目,業10〔夜間〕[都営バス],35.669948,139.763516,中央区
3516,3934.0,都営バス,207.0,3.0,銀座四丁目,業10〔夜間〕[都営バス],35.670677,139.766035,中央区
3522,3940.0,都営バス,208.0,6.0,銀座四丁目,深夜13[都営バス],35.670677,139.766035,中央区
1217,1627.0,都営バス,82.0,3.0,銀座四丁目,業10(新橋-とうきょうスカイツリー駅前)[都営バス],35.670677,139.766035,中央区
2385,2814.0,都営バス,142.0,11.0,銀座四丁目,都03[都営バス],35.670677,139.766035,中央区
2404,2833.0,都営バス,143.0,6.0,銀座四丁目,都04[都営バス],35.670677,139.766035,中央区
2419,2848.0,都営バス,144.0,6.0,銀座四丁目,都05-1[都営バス],35.670677,139.766035,中央区
3180,3600.0,都営バス,183.0,6.0,銀座四丁目,都05-2[都営バス],35.670677,139.766035,中央区
1216,1626.0,都営バス,82.0,2.0,銀座西六丁目,業10(新橋-とうきょうスカイツリー駅前)[都営バス],35.67104,139.761503,中央区
13728,1626.0,都営バス,82.0,2.0,銀座西六丁目,業10(新橋-とうきょうスカイツリー駅前)[都営バス],35.67104,139.761503,中央区
12485,32128.0,平和交通,2073.0,1.0,銀座駅〔数寄屋橋〕,マイタウンライナー勝田台・ユーカリが丘線〔深夜急行〕[平和交通],35.673043,139.763707,千代田区
12489,32151.0,平和交通,2074.0,2.0,銀座駅〔数寄屋橋〕,マイタウンライナー内房五井線〔深夜急行〕[平和交通],35.673043,139.763707,千代田区
12466,31948.0,平和交通,2067.0,3.0,銀座駅〔数寄屋橋〕,マイタウンライナーおゆみ野/ちはら台線[平和交通],35.673078,139.763911,千代田区
12492,32180.0,平和交通,2075.0,1.0,銀座駅〔数寄屋橋〕,マイタウンライナー蘇我線〔深夜急行〕[平和交通],35.673043,139.763707,千代田区
12495,32191.0,平和交通,2076.0,1.0,銀座駅〔数寄屋橋〕,マイタウンライナー幕張ベイエリア・稲毛線〔深夜急行〕[平和交通],35.673113,139.763906,千代田区
12473,31996.0,平和交通,2069.0,2.0,銀座駅〔数寄屋橋〕,幕張ベイエリア線[平和交通/あすか交通],35.673139,139.763959,千代田区
12479,32065.0,平和交通,2071.0,1.0,銀座駅〔数寄屋橋〕,マイタウンライナー成田線〔深夜急行〕[平和交通],35.673113,139.763906,千代田区
12476,32026.0,平和交通,2070.0,2.0,銀座駅〔数寄屋橋〕,マイタウンライナー外房大網線〔深夜急行〕[平和交通],35.673043,139.763707,千代田区
6551,13190.0,高速バス,811.0,2.0,銀座駅〔数寄屋橋〕,エアポートバス東京・成田〔TYO-NRT〕[高速バス],35.673026,139.763431,千代田区
12482,32094.0,平和交通,2072.0,1.0,銀座駅〔数寄屋橋〕,マイタウンライナー千葉ニュータウン線〔深夜急行〕[平和交通],35.6731,139.763875,千代田区
12470,31971.0,平和交通,2068.0,2.0,銀座駅〔数寄屋橋〕,幕張ベイエリア線〔幕張メッセ経由〕[平和交通/あすか交通],35.673174,139.763948,千代田区
13729,2356.0,都営バス,115.0,5.0,銀杏並木通り,船28[都営バス],35.692958,139.872324,江戸川区
1925,2356.0,都営バス,115.0,5.0,銀杏並木通り,船28[都営バス],35.692958,139.872324,江戸川区
10784,26826.0,国際興業（株）,1700.0,2.0,錦団地,練95:練馬北町車庫-練馬駅[国際興業バス],35.761205,139.664535,練馬区
11351,27431.0,練馬区,1735.0,33.0,錦団地,氷川台ルート[みどりバス],35.76126,139.66424,練馬区
2353,2782.0,都営バス,139.0,34.0,錦糸公園前,都02(大塚駅前-錦糸町駅前)[都営バス],35.699236,139.814994,墨田区
2512,2941.0,都営バス,148.0,21.0,錦糸公園前,都08[都営バス],35.699236,139.814994,墨田区
3436,3854.0,都営バス,199.0,22.0,錦糸公園前,錦40[都営バス],35.699236,139.814994,墨田区
2861,3291.0,都営バス,163.0,22.0,錦糸公園前,錦37[都営バス],35.699236,139.814994,墨田区
