市区町村名,緯度,緯度,経度,経度,区内バス停ID,会社名称,路線名称,どこからどこまで,行き方面,帰り方面,バス停名称,url,同じバス停
足立区,35.77848083,35.77848083,139.7567439,139.7567439,2428,都バス２３区,王４９,千住車庫前～王子駅前,足立区役所方面,王子駅前方面,鹿浜橋,https://mb.jorudan.co.jp//os/bus/1301/stop/41285.html,
足立区,35.77842361,35.77842361,139.7535547,139.7535547,2429,都バス２３区,王４９,千住車庫前～王子駅前,足立区役所方面,王子駅前方面,環七新田,https://mb.jorudan.co.jp//os/bus/1301/stop/41472.html,
足立区,35.7785875,35.7785875,139.7493892,139.7493892,2430,都バス２３区,王４９,千住車庫前～王子駅前,足立区役所方面,王子駅前方面,北区神谷町,https://mb.jorudan.co.jp//os/bus/1301/stop/41303.html,
足立区,35.77288472,35.77288472,139.7391353,139.7391353,2431,都バス２３区,王４９,千住車庫前～王子駅前,足立区役所方面,王子駅前方面,王子五丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40960.html,
北区,35.76805139,35.76805139,139.7346797,139.7346797,2432,都バス２３区,王４９,千住車庫前～王子駅前,足立区役所方面,王子駅前方面,王子四丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41904.html,
北区,35.76512167,35.76512167,139.735885,139.735885,2433,都バス２３区,王４９,千住車庫前～王子駅前,足立区役所方面,王子駅前方面,王子三丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40981.html,
北区,35.76187167,35.76187167,139.7371058,139.7371058,2434,都バス２３区,王４９,千住車庫前～王子駅前,足立区役所方面,王子駅前方面,王子二丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40728.html,
北区,35.75961722,35.75961722,139.7373653,139.7373653,2435,都バス２３区,王４９,千住車庫前～王子駅前,足立区役所方面,王子駅前方面,王子駅前,https://mb.jorudan.co.jp//os/bus/1301/stop/40681.html,
足立区,35.76652556,35.76652556,139.8008111,139.8008111,2436,都バス２３区,王４９,千住車庫前～王子駅前,足立区役所方面,千住車庫前方面,都立足立高校前,https://mb.jorudan.co.jp//os/bus/1301/stop/40925.html,
足立区,35.77093528,35.77093528,139.7975611,139.7975611,2437,都バス２３区,王４９,千住車庫前～王子駅前,足立区役所方面,千住車庫前方面,弥生町,https://mb.jorudan.co.jp//os/bus/1301/stop/41015.html,
足立区,35.77414722,35.77414722,139.7975153,139.7975153,2438,都バス２３区,王４９,千住車庫前～王子駅前,足立区役所方面,千住車庫前方面,足立区役所,https://mb.jorudan.co.jp//os/bus/1301/stop/40561.html,
足立区,35.77414722,35.77414722,139.7975153,139.7975153,2439,都バス２３区,王４９,千住車庫前～王子駅前,千住車庫前方面,足立区役所方面,足立区役所前,https://mb.jorudan.co.jp//os/bus/1301/stop/40561.html,
足立区,35.77608889,35.77608889,139.7976983,139.7976983,2440,都バス２３区,王４９,千住車庫前～王子駅前,千住車庫前方面,足立区役所方面,足立区役所,https://mb.jorudan.co.jp//os/bus/1301/stop/40560.html,
足立区,35.76519417,35.76519417,139.8023675,139.8023675,2441,都バス２３区,王４９,千住車庫前～王子駅前,王子駅前方面,江北駅前方面,江北駅前,https://mb.jorudan.co.jp//os/bus/1301/stop/41434.html,
足立区,35.76652556,35.76652556,139.8008111,139.8008111,2442,都バス２３区,王４９,千住車庫前～王子駅前,王子駅前方面,江北駅前方面,江北陸橋下,https://mb.jorudan.co.jp//os/bus/1301/stop/40925.html,
足立区,35.77093528,35.77093528,139.7975611,139.7975611,2443,都バス２３区,王４９,千住車庫前～王子駅前,王子駅前方面,江北駅前方面,上沼田団地,https://mb.jorudan.co.jp//os/bus/1301/stop/41015.html,
足立区,35.77414722,35.77414722,139.7975153,139.7975153,2444,都バス２３区,王４９,千住車庫前～王子駅前,王子駅前方面,江北駅前方面,椿二丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40561.html,
足立区,35.77608889,35.77608889,139.7976983,139.7976983,2445,都バス２３区,王４９,千住車庫前～王子駅前,王子駅前方面,江北駅前方面,鹿浜三丁目交差点,https://mb.jorudan.co.jp//os/bus/1301/stop/40560.html,
足立区,35.77840056,35.77840056,139.7963556,139.7963556,2446,都バス２３区,王４９,千住車庫前～王子駅前,王子駅前方面,江北駅前方面,鹿浜三丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41294.html,
足立区,35.77830528,35.77830528,139.7929072,139.7929072,2447,都バス２３区,王４９,千住車庫前～王子駅前,王子駅前方面,江北駅前方面,鹿浜橋,https://mb.jorudan.co.jp//os/bus/1301/stop/40613.html,
足立区,35.77808778,35.77808778,139.7868494,139.7868494,2448,都バス２３区,王４９,千住車庫前～王子駅前,王子駅前方面,江北駅前方面,環七新田,https://mb.jorudan.co.jp//os/bus/1301/stop/40602.html,
足立区,35.77792778,35.77792778,139.7838586,139.7838586,2449,都バス２３区,王４９,千住車庫前～王子駅前,王子駅前方面,江北駅前方面,北区神谷町,https://mb.jorudan.co.jp//os/bus/1301/stop/41566.html,
足立区,35.77792778,35.77792778,139.7805781,139.7805781,2450,都バス２３区,王４９,千住車庫前～王子駅前,王子駅前方面,江北駅前方面,王子五丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40564.html,
足立区,35.77805361,35.77805361,139.77539,139.77539,2451,都バス２３区,王４９,千住車庫前～王子駅前,王子駅前方面,江北駅前方面,王子四丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40575.html,
足立区,35.77808417,35.77808417,139.7692256,139.7692256,2452,都バス２３区,王４９,千住車庫前～王子駅前,王子駅前方面,江北駅前方面,王子三丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41233.html,
足立区,35.77816417,35.77816417,139.7636256,139.7636256,2453,都バス２３区,王４９,千住車庫前～王子駅前,王子駅前方面,江北駅前方面,王子二丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41805.html,
足立区,35.77835111,35.77835111,139.7608942,139.7608942,2454,都バス２３区,王４９,千住車庫前～王子駅前,王子駅前方面,江北駅前方面,王子駅前,https://mb.jorudan.co.jp//os/bus/1301/stop/41708.html,
足立区,35.7753375,35.7753375,139.8038783,139.8038783,2455,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,王子駅前方面,足立区役所方面,足立区役所,https://mb.jorudan.co.jp//os/bus/1301/stop/40466.html,
足立区,35.7758525,35.7758525,139.8031458,139.8031458,2456,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,王子駅前方面,足立区役所方面,足立区役所前,https://mb.jorudan.co.jp//os/bus/1301/stop/41652.html,
足立区,35.77768361,35.77768361,139.8032983,139.8032983,2457,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,王子駅前方面,足立区役所方面,小右衛門町,https://mb.jorudan.co.jp//os/bus/1301/stop/41403.html,
足立区,35.77849222,35.77849222,139.7994381,139.7994381,2458,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,王子駅前方面,足立区役所方面,東部病院前,https://mb.jorudan.co.jp//os/bus/1301/stop/40579.html,
足立区,35.77556444,35.77556444,139.7652467,139.7652467,2459,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,王子駅前方面,足立区役所方面,江北小学校前,https://mb.jorudan.co.jp//os/bus/1301/stop/314284.html,
足立区,35.77284889,35.77284889,139.7658522,139.7658522,2460,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,王子駅前方面,足立区役所方面,東京女子医大足立医療Ｃ,https://mb.jorudan.co.jp//os/bus/1301/stop/314282.html,
北区,35.76580833,35.76580833,139.7480158,139.7480158,2461,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,王子駅前方面,足立区役所方面,新豊橋,https://mb.jorudan.co.jp//os/bus/1301/stop/40617.html,
北区,35.76466389,35.76466389,139.7474361,139.7474361,2462,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,王子駅前方面,足立区役所方面,トンボ鉛筆前,https://mb.jorudan.co.jp//os/bus/1301/stop/41891.html,
北区,35.76404583,35.76404583,139.7443383,139.7443383,2463,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,王子駅前方面,足立区役所方面,豊島七丁目南,https://mb.jorudan.co.jp//os/bus/1301/stop/41441.html,
北区,35.76388944,35.76388944,139.7412714,139.7412714,2464,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,王子駅前方面,足立区役所方面,豊島八丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41677.html,
足立区,35.7758525,35.7758525,139.8031458,139.8031458,2465,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,小右衛門町,https://mb.jorudan.co.jp//os/bus/1301/stop/41652.html,
足立区,35.77768361,35.77768361,139.8032983,139.8032983,2466,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,東部病院前,https://mb.jorudan.co.jp//os/bus/1301/stop/41403.html,
足立区,35.77849222,35.77849222,139.7994381,139.7994381,2467,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,島根三丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40579.html,
足立区,35.77808417,35.77808417,139.7692256,139.7692256,2468,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,江北小学校前,https://mb.jorudan.co.jp//os/bus/1301/stop/41233.html,
足立区,35.77556444,35.77556444,139.7652467,139.7652467,2469,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,東京女子医大足立医療Ｃ,https://mb.jorudan.co.jp//os/bus/1301/stop/314284.html,
足立区,35.77284889,35.77284889,139.7658522,139.7658522,2470,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,江北小学校前,https://mb.jorudan.co.jp//os/bus/1301/stop/314282.html,
足立区,35.77556444,35.77556444,139.7652467,139.7652467,2471,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,上沼田団地,https://mb.jorudan.co.jp//os/bus/1301/stop/314284.html,
足立区,35.7785875,35.7785875,139.7493892,139.7493892,2472,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,新田二丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41303.html,
足立区,35.77254889,35.77254889,139.7423242,139.7423242,2473,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,ハートアイランド入口,https://mb.jorudan.co.jp//os/bus/1301/stop/41271.html,
足立区,35.77127861,35.77127861,139.7448572,139.7448572,2474,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,ハートアイランド北,https://mb.jorudan.co.jp//os/bus/1301/stop/40531.html,
足立区,35.77106111,35.77106111,139.7465206,139.7465206,2475,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,ハートアイランド東,https://mb.jorudan.co.jp//os/bus/1301/stop/40844.html,
足立区,35.77003889,35.77003889,139.7486567,139.7486567,2476,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,ハートアイランド南,https://mb.jorudan.co.jp//os/bus/1301/stop/40690.html,
足立区,35.76859694,35.76859694,139.7496028,139.7496028,2477,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,新豊橋,https://mb.jorudan.co.jp//os/bus/1301/stop/40640.html,
北区,35.76580833,35.76580833,139.7480158,139.7480158,2478,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,トンボ鉛筆前,https://mb.jorudan.co.jp//os/bus/1301/stop/40617.html,
北区,35.76466389,35.76466389,139.7474361,139.7474361,2479,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,豊島七丁目南,https://mb.jorudan.co.jp//os/bus/1301/stop/41891.html,
北区,35.76404583,35.76404583,139.7443383,139.7443383,2480,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,豊島八丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41441.html,
北区,35.76388944,35.76388944,139.7412714,139.7412714,2481,都バス２３区,王４９：医療Ｃ・アイランド経由,足立区役所～王子駅前,足立区役所方面,王子駅前方面,王子消防署前,https://mb.jorudan.co.jp//os/bus/1301/stop/41677.html,
北区,35.75400194,35.75400194,139.7377925,139.7377925,2482,都バス２３区,王５５,池袋駅東口～新田一丁目,新田一丁目方面,池袋駅東口方面,王子駅前,https://mb.jorudan.co.jp//os/bus/1301/stop/40930.html,
北区,35.75400194,35.75400194,139.7377925,139.7377925,2483,都バス２３区,王５５,池袋駅東口～新田一丁目,池袋駅東口方面,新田一丁目方面,王子二丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40930.html,
北区,35.7555925,35.7555925,139.7370753,139.7370753,2484,都バス２３区,王５５,池袋駅東口～新田一丁目,池袋駅東口方面,新田一丁目方面,王子三丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/41610.html,
北区,35.75961722,35.75961722,139.7373653,139.7373653,2485,都バス２３区,王５５,池袋駅東口～新田一丁目,池袋駅東口方面,新田一丁目方面,王子四丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40681.html,
北区,35.76187167,35.76187167,139.7371058,139.7371058,2486,都バス２３区,王５５,池袋駅東口～新田一丁目,池袋駅東口方面,新田一丁目方面,豊島八丁目,https://mb.jorudan.co.jp//os/bus/1301/stop/40728.html,
北区,35.763695,35.763695,139.7371972,139.7371972,2487,都バス２３区,王５５,池袋駅東口～新田一丁目,池袋駅東口方面,新田一丁目方面,豊島七丁目南,https://mb.jorudan.co.jp//os/bus/1301/stop/41886.html,
北区,35.76388944,35.76388944,139.7412714,139.7412714,2488,都バス２３区,王５５,池袋駅東口～新田一丁目,池袋駅東口方面,新田一丁目方面,トンボ鉛筆前,https://mb.jorudan.co.jp//os/bus/1301/stop/41677.html,
北区,35.76404583,35.76404583,139.7443383,139.7443383,2489,都バス２３区,王５５,池袋駅東口～新田一丁目,池袋駅東口方面,新田一丁目方面,新豊橋,https://mb.jorudan.co.jp//os/bus/1301/stop/41441.html,
北区,35.76466389,35.76466389,139.7474361,139.7474361,2490,都バス２３区,王５５,池袋駅東口～新田一丁目,池袋駅東口方面,新田一丁目方面,ハートアイランド南,https://mb.jorudan.co.jp//os/bus/1301/stop/41891.html,
