"路線ID","バス会社ID","バス停ID","バス停名称","路線名称"
1844,573,16584,"吾妻(神奈川県)","柿27:柿生駅北口-若葉台駅[神奈川中央交通]"
1844,573,16582,"片平中央","柿27:柿生駅北口-若葉台駅[神奈川中央交通]"
1844,573,16588,"黒川分校下","柿27:柿生駅北口-若葉台駅[神奈川中央交通]"
1844,573,16587,"仲谷戸(川崎市)","柿27:柿生駅北口-若葉台駅[神奈川中央交通]"
1844,573,16425,"下黒川","柿27:柿生駅北口-若葉台駅[神奈川中央交通]"
1844,573,16426,"若葉台駅","柿27:柿生駅北口-若葉台駅[神奈川中央交通]"
1845,573,16591,"寿町(神奈川県)","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,16226,"相原(東京都)","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,16590,"旭農協前","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,15956,"根岸〔町田市相原町〕","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,15940,"公会堂前(町田市)","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,16589,"橋本駅北口","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,16223,"堺農協前","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,15953,"相原小学校前","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,15959,"水の口(東京都)","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,16592,"寿橋(神奈川県)","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,16220,"久保ヶ谷戸","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,15954,"開都","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,15957,"境橋(町田市)","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,15958,"円林寺前","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,16225,"堺市民センター前","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,15952,"諏訪神社前(町田市)","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,16221,"相原境","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,16222,"坂下〔町田市相原町〕","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,16224,"堺中学校前","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,15941,"大戸橋","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,15942,"上大戸","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,15943,"青少年センター入口","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,15944,"大戸(神奈川県)","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,15951,"相原駅西口","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1845,573,15955,"相原十字路","橋61他:橋本駅北口-相原-大戸[神奈川中央交通]"
1846,573,16602,"東原宿","橋18:橋本駅北口-根岸-東京家政学院[神奈川中央交通]"
1846,573,16593,"橋本駅北口","橋18:橋本駅北口-根岸-東京家政学院[神奈川中央交通]"
1846,573,16604,"森下(神奈川県)","橋18:橋本駅北口-根岸-東京家政学院[神奈川中央交通]"
1846,573,15965,"東京家政学院","橋18:橋本駅北口-根岸-東京家政学院[神奈川中央交通]"
1846,573,16590,"旭農協前","橋18:橋本駅北口-根岸-東京家政学院[神奈川中央交通]"
1846,573,16597,"大西(神奈川県)","橋18:橋本駅北口-根岸-東京家政学院[神奈川中央交通]"
1846,573,16599,"相原中央","橋18:橋本駅北口-根岸-東京家政学院[神奈川中央交通]"
1846,573,15956,"根岸〔町田市相原町〕","橋18:橋本駅北口-根岸-東京家政学院[神奈川中央交通]"
1846,573,16595,"香福寺","橋18:橋本駅北口-根岸-東京家政学院[神奈川中央交通]"
1846,573,16600,"二本松(神奈川県)","橋18:橋本駅北口-根岸-東京家政学院[神奈川中央交通]"
1846,573,16603,"城山相原界","橋18:橋本駅北口-根岸-東京家政学院[神奈川中央交通]"
1846,573,16594,"旭小学校前(相模原市)","橋18:橋本駅北口-根岸-東京家政学院[神奈川中央交通]"
1846,573,16596,"上町(相模原市緑区)","橋18:橋本駅北口-根岸-東京家政学院[神奈川中央交通]"
1846,573,16598,"相原台","橋18:橋本駅北口-根岸-東京家政学院[神奈川中央交通]"
1846,573,16601,"森の上(神奈川県)","橋18:橋本駅北口-根岸-東京家政学院[神奈川中央交通]"
1847,573,16225,"堺市民センター前","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,15952,"諏訪神社前(町田市)","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,16590,"旭農協前","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,15956,"根岸〔町田市相原町〕","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,15951,"相原駅西口","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,15955,"相原十字路","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,15938,"法政大学(町田市)","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,16589,"橋本駅北口","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,16223,"堺農協前","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,15953,"相原小学校前","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,15959,"水の口(東京都)","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,15939,"法政大学入口","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,16592,"寿橋(神奈川県)","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,16220,"久保ヶ谷戸","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,15954,"開都","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,15957,"境橋(町田市)","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,15958,"円林寺前","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,16221,"相原境","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,16222,"坂下〔町田市相原町〕","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,16224,"堺中学校前","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,16591,"寿町(神奈川県)","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,16226,"相原(東京都)","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1847,573,15949,"公会堂前(町田市)","橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通]"
1848,573,16595,"香福寺","橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通]"
1848,573,16600,"二本松(神奈川県)","橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通]"
1848,573,16603,"城山相原界","橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通]"
1848,573,16593,"橋本駅北口","橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通]"
1848,573,16604,"森下(神奈川県)","橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通]"
1848,573,15965,"東京家政学院","橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通]"
1848,573,16598,"相原台","橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通]"
1848,573,16601,"森の上(神奈川県)","橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通]"
1848,573,15964,"東京家政学院前","橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通]"
1848,573,16590,"旭農協前","橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通]"
1848,573,16597,"大西(神奈川県)","橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通]"
1848,573,16599,"相原中央","橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通]"
1848,573,16602,"東原宿","橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通]"
1848,573,15963,"真米","橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通]"
1848,573,16594,"旭小学校前(相模原市)","橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通]"
1848,573,16596,"上町(相模原市緑区)","橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通]"
1849,573,16592,"寿橋(神奈川県)","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,16220,"久保ヶ谷戸","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,15954,"開都","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,15957,"境橋(町田市)","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,15958,"円林寺前","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,15951,"相原駅西口","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,15955,"相原十字路","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,15976,"法政大学(町田市)","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,16591,"寿町(神奈川県)","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,16226,"相原(東京都)","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,15949,"公会堂前(町田市)","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,16225,"堺市民センター前","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,15952,"諏訪神社前(町田市)","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,16589,"橋本駅北口","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,16223,"堺農協前","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,15953,"相原小学校前","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,15959,"水の口(東京都)","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,15939,"法政大学入口","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,16221,"相原境","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,16222,"坂下〔町田市相原町〕","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,16224,"堺中学校前","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,16590,"旭農協前","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1849,573,15956,"根岸〔町田市相原町〕","橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通]"
1850,573,16590,"旭農協前","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16597,"大西(神奈川県)","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16599,"相原中央","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16595,"香福寺","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16600,"二本松(神奈川県)","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16613,"風間","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,15945,"大戸(神奈川県)","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16594,"旭小学校前(相模原市)","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16596,"上町(相模原市緑区)","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16607,"城山総合事務所入口","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16593,"橋本駅北口","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16610,"小松(相模原市)","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16611,"小松橋(神奈川県)","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16609,"城山公民館(神奈川県)","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16612,"穴川(神奈川県)","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16614,"滝尻(神奈川県)","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,15942,"上大戸","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,15943,"青少年センター入口","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16598,"相原台","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16601,"森の上(神奈川県)","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16605,"東原宿","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16606,"原宿(相模原市)","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1850,573,16608,"城山総合事務所前","橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通]"
1851,573,16616,"旭農協前","橋73:橋本駅北口-多摩境駅[神奈川中央交通]"
1851,573,16617,"寿町(神奈川県)","橋73:橋本駅北口-多摩境駅[神奈川中央交通]"
1851,573,16624,"町有","橋73:橋本駅北口-多摩境駅[神奈川中央交通]"
1851,573,16615,"橋本駅北口","橋73:橋本駅北口-多摩境駅[神奈川中央交通]"
1851,573,16622,"小山ヶ丘小学校前","橋73:橋本駅北口-多摩境駅[神奈川中央交通]"
1851,573,16623,"響きの丘","橋73:橋本駅北口-多摩境駅[神奈川中央交通]"
1851,573,16618,"寿橋(神奈川県)","橋73:橋本駅北口-多摩境駅[神奈川中央交通]"
1851,573,16619,"久保ヶ谷戸","橋73:橋本駅北口-多摩境駅[神奈川中央交通]"
1851,573,16620,"多摩美術大学南","橋73:橋本駅北口-多摩境駅[神奈川中央交通]"
1851,573,16621,"三ツ目山公園","橋73:橋本駅北口-多摩境駅[神奈川中央交通]"
1851,573,16625,"多摩境駅","橋73:橋本駅北口-多摩境駅[神奈川中央交通]"
1852,573,16591,"寿町(神奈川県)","橋75:橋本駅北口-トンネル-多摩美術大学[神奈川中央交通]"
1852,573,16627,"多摩美術大学南","橋75:橋本駅北口-トンネル-多摩美術大学[神奈川中央交通]"
1852,573,16630,"多摩美術大学(八王子市)","橋75:橋本駅北口-トンネル-多摩美術大学[神奈川中央交通]"
1852,573,16590,"旭農協前","橋75:橋本駅北口-トンネル-多摩美術大学[神奈川中央交通]"
1852,573,16629,"多摩美大東","橋75:橋本駅北口-トンネル-多摩美術大学[神奈川中央交通]"
1852,573,16592,"寿橋(神奈川県)","橋75:橋本駅北口-トンネル-多摩美術大学[神奈川中央交通]"
1852,573,16626,"橋本駅北口","橋75:橋本駅北口-トンネル-多摩美術大学[神奈川中央交通]"
1852,573,16628,"多摩美大坂上","橋75:橋本駅北口-トンネル-多摩美術大学[神奈川中央交通]"
1853,573,16590,"旭農協前","橋76:橋本駅北口-三ツ目山-多摩境駅-多摩車庫[神奈川中央交通]"
1853,573,16639,"多摩境通り北","橋76:橋本駅北口-三ツ目山-多摩境駅-多摩車庫[神奈川中央交通]"
1853,573,16632,"小山ヶ丘小学校前","橋76:橋本駅北口-三ツ目山-多摩境駅-多摩車庫[神奈川中央交通]"
1853,573,16638,"小山上沼公園","橋76:橋本駅北口-三ツ目山-多摩境駅-多摩車庫[神奈川中央交通]"
1853,573,16591,"寿町(神奈川県)","橋76:橋本駅北口-三ツ目山-多摩境駅-多摩車庫[神奈川中央交通]"
1853,573,16627,"多摩美術大学南","橋76:橋本駅北口-三ツ目山-多摩境駅-多摩車庫[神奈川中央交通]"
1853,573,16631,"三ツ目山公園","橋76:橋本駅北口-三ツ目山-多摩境駅-多摩車庫[神奈川中央交通]"
1853,573,16640,"神奈中多摩車庫","橋76:橋本駅北口-三ツ目山-多摩境駅-多摩車庫[神奈川中央交通]"
1853,573,16626,"橋本駅北口","橋76:橋本駅北口-三ツ目山-多摩境駅-多摩車庫[神奈川中央交通]"
1853,573,16635,"多摩境駅","橋76:橋本駅北口-三ツ目山-多摩境駅-多摩車庫[神奈川中央交通]"
1853,573,16636,"小山内裏公園南","橋76:橋本駅北口-三ツ目山-多摩境駅-多摩車庫[神奈川中央交通]"
1853,573,16634,"町有","橋76:橋本駅北口-三ツ目山-多摩境駅-多摩車庫[神奈川中央交通]"
1853,573,16592,"寿橋(神奈川県)","橋76:橋本駅北口-三ツ目山-多摩境駅-多摩車庫[神奈川中央交通]"
1853,573,16633,"響きの丘","橋76:橋本駅北口-三ツ目山-多摩境駅-多摩車庫[神奈川中央交通]"
1853,573,16637,"まちだテクノパーク前","橋76:橋本駅北口-三ツ目山-多摩境駅-多摩車庫[神奈川中央交通]"
1854,573,16643,"御嶽堂","橋80:橋本駅北口-堂の前-神奈中多摩車庫[神奈川中央交通]"
1854,573,16219,"田端(町田市)","橋80:橋本駅北口-堂の前-神奈中多摩車庫[神奈川中央交通]"
1854,573,16646,"三ツ目(東京都)","橋80:橋本駅北口-堂の前-神奈中多摩車庫[神奈川中央交通]"
1854,573,16616,"旭農協前","橋80:橋本駅北口-堂の前-神奈中多摩車庫[神奈川中央交通]"
1854,573,16641,"神奈中多摩車庫","橋80:橋本駅北口-堂の前-神奈中多摩車庫[神奈川中央交通]"
1854,573,16642,"沼入口(東京都)","橋80:橋本駅北口-堂の前-神奈中多摩車庫[神奈川中央交通]"
1854,573,16645,"堂の前(町田市)","橋80:橋本駅北口-堂の前-神奈中多摩車庫[神奈川中央交通]"
1854,573,16218,"片所","橋80:橋本駅北口-堂の前-神奈中多摩車庫[神奈川中央交通]"
1854,573,16618,"寿橋(神奈川県)","橋80:橋本駅北口-堂の前-神奈中多摩車庫[神奈川中央交通]"
1854,573,16639,"多摩境通り北","橋80:橋本駅北口-堂の前-神奈中多摩車庫[神奈川中央交通]"
1854,573,16647,"久保ヶ谷戸","橋80:橋本駅北口-堂の前-神奈中多摩車庫[神奈川中央交通]"
1854,573,16617,"寿町(神奈川県)","橋80:橋本駅北口-堂の前-神奈中多摩車庫[神奈川中央交通]"
1854,573,16644,"坂本橋(東京都)","橋80:橋本駅北口-堂の前-神奈中多摩車庫[神奈川中央交通]"
1854,573,16615,"橋本駅北口","橋80:橋本駅北口-堂の前-神奈中多摩車庫[神奈川中央交通]"
1855,573,16124,"境川団地中央","古02:古淵駅-山崎団地[神奈川中央交通]"
1855,573,16135,"山崎団地センター","古02:古淵駅-山崎団地[神奈川中央交通]"
1855,573,16136,"給水塔前〔山崎団地〕","古02:古淵駅-山崎団地[神奈川中央交通]"
1855,573,16131,"木曽入口","古02:古淵駅-山崎団地[神奈川中央交通]"
1855,573,16134,"上横町","古02:古淵駅-山崎団地[神奈川中央交通]"
1855,573,16139,"山崎団地","古02:古淵駅-山崎団地[神奈川中央交通]"
1855,573,16107,"古淵駅","古02:古淵駅-山崎団地[神奈川中央交通]"
1855,573,16108,"鹿島神社入口(神奈川県)","古02:古淵駅-山崎団地[神奈川中央交通]"
1855,573,16132,"山崎団地入口","古02:古淵駅-山崎団地[神奈川中央交通]"
1855,573,16137,"北一号(町田市)","古02:古淵駅-山崎団地[神奈川中央交通]"
1855,573,16125,"境川団地","古02:古淵駅-山崎団地[神奈川中央交通]"
1855,573,16138,"北二号(町田市)","古02:古淵駅-山崎団地[神奈川中央交通]"
1856,573,16125,"境川団地","古03:古淵駅-藤の台団地[神奈川中央交通]"
1856,573,16134,"上横町","古03:古淵駅-藤の台団地[神奈川中央交通]"
1856,573,16124,"境川団地中央","古03:古淵駅-藤の台団地[神奈川中央交通]"
1856,573,16135,"山崎団地センター","古03:古淵駅-藤の台団地[神奈川中央交通]"
1856,573,16131,"木曽入口","古03:古淵駅-藤の台団地[神奈川中央交通]"
1856,573,16179,"給水塔前〔山崎団地〕","古03:古淵駅-藤の台団地[神奈川中央交通]"
1856,573,16276,"今井谷戸","古03:古淵駅-藤の台団地[神奈川中央交通]"
1856,573,16301,"藤の台団地","古03:古淵駅-藤の台団地[神奈川中央交通]"
1856,573,16107,"古淵駅","古03:古淵駅-藤の台団地[神奈川中央交通]"
1856,573,16108,"鹿島神社入口(神奈川県)","古03:古淵駅-藤の台団地[神奈川中央交通]"
1856,573,16132,"山崎団地入口","古03:古淵駅-藤の台団地[神奈川中央交通]"
1857,573,16208,"町田ターミナル","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16652,"下馬場(東京都)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16647,"久保ヶ谷戸","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16617,"寿町(神奈川県)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16173,"森野三丁目","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16189,"忠生公園入口","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16651,"中常盤","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16656,"横土手","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16643,"御嶽堂","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16219,"田端(町田市)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16646,"三ツ目(東京都)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16616,"旭農協前","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16306,"保健所入口(東京都)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16175,"浄水場前(町田市)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16240,"町田市役所東","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16239,"森野一丁目","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16176,"滝の沢(町田市)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16285,"忠生都営住宅前","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16650,"下常盤","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16644,"坂本橋(東京都)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16615,"橋本駅北口","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16648,"町田バスセンター","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16191,"下根岸(町田市)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16653,"馬場十字路","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16217,"小山小学校前(東京都)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16218,"片所","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16174,"市民病院前(町田市)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16178,"三家(町田市)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16654,"中村不動入口","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16645,"堂の前(町田市)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16216,"常盤(町田市)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16618,"寿橋(神奈川県)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16177,"木曽住宅","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16188,"木曽(東京都)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16190,"上宿(町田市)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16284,"根岸〔町田市根岸町〕","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16649,"矢部","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1857,573,16655,"小山郵便局前(東京都)","町30:橋本駅北口-町田ターミナル[神奈川中央交通]"
1858,573,16177,"木曽住宅","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16188,"木曽(東京都)","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16190,"上宿(町田市)","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16284,"根岸〔町田市根岸町〕","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16649,"矢部","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16655,"小山郵便局前(東京都)","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16240,"町田市役所東","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16239,"森野一丁目","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16176,"滝の沢(町田市)","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16285,"忠生都営住宅前","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16650,"下常盤","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16644,"坂本橋(東京都)","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16615,"橋本駅北口","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16208,"町田ターミナル","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16652,"下馬場(東京都)","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16647,"久保ヶ谷戸","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16617,"寿町(神奈川県)","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16306,"保健所入口(東京都)","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16175,"浄水場前(町田市)","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16173,"森野三丁目","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16189,"忠生公園入口","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16651,"中常盤","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16656,"横土手","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16643,"御嶽堂","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16219,"田端(町田市)","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16646,"三ツ目(東京都)","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16616,"旭農協前","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16216,"常盤(町田市)","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16625,"多摩境駅","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16618,"寿橋(神奈川県)","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
1858,573,16648,"町田バスセンター","町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通]"
