会社名,路線名,バス停名,緯度,経度
神奈川中央交通,鶴12:北廻り鶴川団地循環→鶴川駅[小田急バス],鶴川駅,35.583574,139.482315
神奈川中央交通,鶴21:鶴川駅-若葉台駅[神奈川中央交通],鶴川駅,35.583827,139.481581
神奈川中央交通,鶴22:鶴川駅-調布駅南口[神奈川中央交通],鶴川駅,35.583827,139.481581
神奈川中央交通,鶴23:鶴川駅-急行-和光学園[神奈川中央交通],鶴川駅,35.583827,139.481581
神奈川中央交通,鶴25:鶴川駅→平和台循環[神奈川中央交通],鶴川駅,35.583827,139.481581
神奈川中央交通,鶴31:鶴川駅-永山駅[神奈川中央交通],鶴川駅,35.583469,139.480262
神奈川中央交通,鶴32:鶴川駅-小野路-多摩センター駅[神奈川中央交通],鶴川駅,35.583469,139.480262
神奈川中央交通,鶴33:鶴川駅-野津田車庫[神奈川中央交通],鶴川駅,35.583469,139.480262
神奈川中央交通,鶴37:鶴川駅-淵野辺駅北口[神奈川中央交通],鶴川駅,35.583469,139.480262
神奈川中央交通,鶴57:鶴川駅-やくし台センター[神奈川中央交通],鶴川駅,35.584028,139.481539
神奈川中央交通,南02:マークスプリングス-南町田駅[神奈川中央交通],マークスプリングス,35.498731,139.472019
神奈川中央交通,南03:マークスプリングス-大ヶ谷戸-南町田駅[神奈川中央交通],マークスプリングス,35.49881,139.47207
神奈川中央交通,鶴25:平和台循環→鶴川駅[神奈川中央交通],鶴川駅,35.583574,139.482315
神奈川中央交通,八07:八王子駅-相模湖駅[神奈川中央交通],相模湖駅,35.616975,139.189542
神奈川中央交通,八77:八王子駅南口-片倉台小学校前-橋本駅北口[神奈川中央交通],片倉台小学校,35.631542,139.345631
神奈川中央交通,淵21:淵野辺駅北口-小山田はなみずきの丘[神奈川中央交通],淵野辺駅北口,35.569139,139.394487
神奈川中央交通,淵25:淵野辺駅北口-直行-日大三高[神奈川中央交通],淵野辺駅北口,35.569324,139.394147
神奈川中央交通,淵67:日大三高-小山田桜台-淵野辺駅[神奈川中央交通],小山田桜台,35.58824,139.40243
神奈川中央交通,鶴23:鶴川駅-下大蔵-和光学園[神奈川中央交通],鶴川駅,35.583827,139.481581
神奈川中央交通,鶴66:鶴川駅-山王ガーデン-野津田車庫[神奈川中央交通],鶴川駅,35.583469,139.480262
神奈川中央交通,町18:まちっこ公共施設巡回ルート[神奈川中央交通],町田バスセンター,35.542707,139.445092
神奈川中央交通,町50 買物バス:町田BC-藤の台団地-鶴川団地[神奈川中央交通],町田バスセンター,35.543222,139.444238
神奈川中央交通,柿26:市が尾駅-若葉台駅[神奈川中央交通],市が尾駅,35.551468,139.540867
神奈川中央交通,柿27:柿生駅北口-若葉台駅[神奈川中央交通],柿生駅北口,35.58993,139.496386
神奈川中央交通,橋61他:橋本駅北口-相原-大戸[神奈川中央交通],橋本駅北口,35.595491,139.344368
神奈川中央交通,橋18:橋本駅北口-根岸-東京家政学院[神奈川中央交通],橋本駅北口,35.595781,139.344601
神奈川中央交通,橋20/橋62:橋本駅北口-相原-法政大学[神奈川中央交通],橋本駅北口,35.595491,139.344368
神奈川中央交通,橋24:橋本駅北口-真米-東京家政学院[神奈川中央交通],橋本駅北口,35.595781,139.344601
神奈川中央交通,橋63:橋本駅北口-相原-法政大学-大戸[神奈川中央交通],橋本駅北口,35.595491,139.344368
神奈川中央交通,橋26:橋本駅北口-原宿-大戸-法政大学[神奈川中央交通],橋本駅北口,35.595781,139.344601
神奈川中央交通,橋73:橋本駅北口-多摩境駅[神奈川中央交通],橋本駅北口,35.595413,139.344909
神奈川中央交通,橋75:橋本駅北口-トンネル-多摩美術大学[神奈川中央交通],橋本駅北口,35.595571,139.344236
神奈川中央交通,橋76:橋本駅北口-三ツ目山-多摩境駅-多摩車庫[神奈川中央交通],橋本駅北口,35.595571,139.344236
神奈川中央交通,橋80:橋本駅北口-堂の前-神奈中多摩車庫[神奈川中央交通],神奈中多摩車庫,35.602155,139.383602
神奈川中央交通,古02:古淵駅-山崎団地[神奈川中央交通],古淵駅,35.555988,139.419537
神奈川中央交通,古03:古淵駅-藤の台団地[神奈川中央交通],古淵駅,35.555988,139.419537
神奈川中央交通,町30:橋本駅北口-町田ターミナル[神奈川中央交通],町田ターミナル,35.540273,139.44914
神奈川中央交通,町60:町田ターミナル-多摩境駅-橋本駅北口[神奈川中央交通],町田ターミナル,35.540273,139.44914
神奈川中央交通,町62・町63:町田ＢＣ-神奈中多摩車庫[神奈川中央交通],神奈中多摩車庫,35.602155,139.383602
神奈川中央交通,町70:町田ＢＣ-十日市場駅[神奈川中央交通],町田バスセンター,35.542949,139.446405
神奈川中央交通,町73:町田ＢＣ-青葉台駅[神奈川中央交通],町田バスセンター,35.542949,139.446405
神奈川中央交通,南01:南町田駅-若葉台中央[神奈川中央交通],南町田グランベリーパーク駅,35.512171,139.470778
神奈川中央交通,八77:橋本駅北口-片倉台小学校前-八王子駅南口[神奈川中央交通],橋本駅北口,35.595438,139.344502
神奈川中央交通,淵23:淵野辺駅北口-野津田車庫[神奈川中央交通],淵野辺駅北口,35.569139,139.394487
神奈川中央交通,淵24:淵野辺駅北口-登戸[神奈川中央交通],淵野辺駅北口,35.569139,139.394487
神奈川中央交通,淵30:淵野辺駅北口-小山田桜台[神奈川中央交通],淵野辺駅北口,35.569324,139.394147
神奈川中央交通,淵65:淵野辺駅北口-神奈中多摩車庫[神奈川中央交通],淵野辺駅北口,35.569324,139.394147
神奈川中央交通,淵67:淵野辺駅北口-小山田桜台-日大三高[神奈川中央交通],淵野辺駅北口,35.569324,139.394147
神奈川中央交通,橋78:橋本駅北口-リーフィア-多摩美術大学[神奈川中央交通],橋本駅北口,35.595571,139.344236
神奈川中央交通,町77:町田ＢＣ-長津田駅北口[神奈川中央交通],町田ターミナル,35.540343,139.449322
神奈川中央交通,津02:成瀬台-長津田駅北口[神奈川中央交通],成瀬台(東京都),35.558936,139.478167
神奈川中央交通,淵40:矢部駅・相模野病院-大野北こどもセ-馬場橋南[神奈川中央交通],矢部駅・相模野病院前,35.573278,139.386935
神奈川中央交通,急行:上矢部-矢部駅・相模野病院前[神奈川中央交通],矢部駅・相模野病院前,35.573278,139.386935
神奈川中央交通,急行:矢部駅・相模野病院前-馬場橋南[神奈川中央交通],矢部駅・相模野病院前,35.573278,139.386935
神奈川中央交通,町50 買物バス:町田BC-鶴川駅-センター-鶴川団地[神奈川中央交通],藤の台団地,35.571256,139.449014
神奈川中央交通,町54:町田BC-藤の台団地[神奈川中央交通],町田バスセンター,35.543222,139.444238
神奈川中央交通,町54:藤の台団地-鶴川駅[神奈川中央交通],藤の台団地,35.571256,139.449014
神奈川中央交通,津01:長津田駅-南町田駅[神奈川中央交通],長津田駅前,35.531486,139.496087
神奈川中央交通,小山田桜台-多摩南部地域病院[神奈川中央交通],小山田桜台,35.588118,139.402475
神奈川中央交通,御殿場プレミアムアウトレット線[神奈川中央交通],町田バスセンター,35.543519,139.444473
神奈川中央交通,深夜急行〔大船行き〕[神奈川中央交通],東京駅〔八重洲南口〕,35.678549,139.767596
神奈川中央交通,深夜急行〔平塚行き〕[神奈川中央交通],東京駅〔八重洲南口〕,35.678549,139.767596
神奈川中央交通,深夜急行〔本厚木行き〕[神奈川中央交通],東京駅〔八重洲南口〕,35.678549,139.767596
神奈川中央交通,橋本・町田→成田空港[空港連絡バス],橋本駅南口,35.59428,139.344861
神奈川中央交通,成田空港→町田・本厚木・橋本[空港連絡バス],田村車庫,35.376016,139.358556
神奈川中央交通,相模大野・町田-東京ディズニーリゾート線[神奈川中央交通],相模大野駅北口,35.53147,139.436626
船橋新京成バス,深夜急行：船橋・北習志野・八千代緑が丘方面[船橋新京成バス],新橋駅前,35.667007,139.75854
お台場レインボーバス,品川・台場循環〔台場方面〕[お台場レインボーバス],品川駅港南口,35.628467,139.740847
お台場レインボーバス,品川・台場循環〔品川方面〕[お台場レインボーバス],品川駅港南口,35.62848,139.740726
京成タウンバス,新小52〔新小岩-市川〕[京成タウンバス],市川駅〔北口〕,35.729415,139.90776
京成タウンバス,新小52乙〔新小岩-亀有〕[京成タウンバス],亀有駅,35.766448,139.847948
京成タウンバス,小74〔小岩-タウンバス車庫〕[京成タウンバス],タウンバス車庫,35.736013,139.855621
京成タウンバス,小74〔小岩-小松川警察署〕[京成タウンバス],小松川警察署,35.702244,139.862963
京成タウンバス,有01[京成タウンバス],浅草寿町,35.709357,139.792315
京成タウンバス,有70[京成タウンバス],ウエルピアかつしか,35.743981,139.835153
京成タウンバス,有57[京成タウンバス],亀有駅,35.765963,139.847854
京成タウンバス,新小51[京成タウンバス],綾瀬駅,35.761906,139.823864
京成タウンバス,新小58〔新小岩-亀有〕[京成タウンバス],新小岩駅前,35.716341,139.858888
京成タウンバス,新小58〔タウンバス車庫-新小岩・亀有〕[京成タウンバス],スポーツセンター(葛飾区),35.736785,139.862925
京成タウンバス,金02[京成タウンバス/マイスカイ交通],金町駅前,35.768883,139.871159
京成タウンバス,小54[京成タウンバス],亀有駅,35.76635,139.847709
京成タウンバス,新金01[京成タウンバス],金町駅前,35.769227,139.871293
京成タウンバス,新小51〔渋江公園-タウンバス車庫〕[京成タウンバス],渋江公園〔奥戸街道〕,35.736219,139.842452
京成タウンバス,綾01[京成タウンバス],綾瀬駅,35.761875,139.823875
京成タウンバス,綾02[京成タウンバス],タウンバス車庫,35.73598,139.855747
京成タウンバス,有02[京成タウンバス],慈恵医大葛飾医療センター,35.751776,139.858185
京成タウンバス,細02〔内回り〕[京成タウンバス],新小岩駅東北広場,35.718706,139.859578
京成タウンバス,細02〔外回り〕[京成バス],奥戸新橋,35.734225,139.868061
京成タウンバス,細02〔出入り〕[京成タウンバス],新小岩駅東北広場,35.718706,139.859578
ちばグリーンバス,深夜急行バス〔新橋→成田空港〕[ちばグリーンバス],新橋駅前,35.666931,139.758548
ちばグリーンバス,マイタウン・ダイレクト〔ユーカリが丘-東京〕[高速バス],東雲車庫,35.643562,139.800509
ちばグリーンバス,マイタウン・ダイレクト〔国立歴史民俗博物館-東京〕[高速バス],東雲車庫,35.643562,139.800509
ちばグリーンバス,深夜急行バス〔新橋→京成佐倉〕[ちばグリーンバス],新橋駅前,35.666931,139.758548
ウィラー,大阪・京都-東京/関西→関東〔昼行便〕[ウィラー(高速バス)],ＷＩＬＬＥＲバスターミナル大阪梅田,34.705451,135.490889
ウィラー,大阪・京都-東京/関西→関東〔夜行便〕[ウィラー(高速バス)],ＪＲ和歌山駅〔西口〕,34.231833,135.188522
ウィラー,東京-京都・大阪/関東→関西〔昼行便〕[ウィラー(高速バス)],池袋サンシャインバスターミナル〔文化会館〕,35.728858,139.720841
ウィラー,東京-京都・大阪/関東→関西〔夜行便〕[ウィラー(高速バス)],東京ベイ東急ホテル,35.638764,139.931809
ウィラー,東京・神奈川-広島/関東→広島[ウィラー(高速バス)],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
ウィラー,東京・千葉-山形/関東→山形[ウィラー(高速バス)],東京ディズニーランド・バスターミナル・ウエスト,35.634962,139.876971
ウィラー,東京・千葉-秋田/関東→秋田[ウィラー(高速バス)],東京ディズニーランド・バスターミナル・ウエスト,35.634962,139.876971
ウィラー,東京-新潟/関東→新潟〔昼行便〕[ウィラー(高速バス)],新木場駅,35.64547,139.825972
ウィラー,東京-新潟/関東→新潟〔夜行便〕[ウィラー(高速バス)],東京ディズニーランド・バスターミナル・ウエスト,35.634962,139.876971
ウィラー,東京・千葉-岡山・広島/関東→岡山・広島[ウィラー(高速バス)],東京ディズニーランド・バスターミナル・ウエスト,35.634962,139.876971
ウィラー,東京・千葉-青森/関東→青森[ウィラー(高速バス)],東京ディズニーランド・バスターミナル・ウエスト,35.634962,139.876971
ウィラー,東京・千葉-石川・富山/関東→石川・富山[ウィラー(高速バス)],東京ディズニーランド・バスターミナル・ウエスト,35.634962,139.876971
ウィラー,東京-宮城・福島/関東→仙台〔昼行便〕[ウィラー(高速バス)],新木場駅,35.64547,139.825972
ウィラー,東京-宮城・福島/関東→仙台〔夜行便〕[ウィラー(高速バス)],東京ディズニーランド・バスターミナル・ウエスト,35.634962,139.876971
ウィラー,東京・川崎・千葉-長野/関東→長野[ウィラー(高速バス)],東京ディズニーシー・バスターミナル・サウス,35.625806,139.88954
ウィラー,東京-青森・岩手/関東→八戸・盛岡[ウィラー(高速バス)],東京ディズニーランド・バスターミナル・ウエスト,35.634962,139.876971
ウィラー,東京-鳥取・島根/関東→米子・松江・出雲[ウィラー(高速バス)],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
ウィラー,東京・川崎-愛知/関東→名古屋〔昼行便〕[ウィラー(高速バス)],新木場駅,35.64547,139.825972
ウィラー,東京・千葉-愛知他/関東→名古屋〔夜行便〕[ウィラー(高速バス)],東京ディズニーランド・バスターミナル・ウエスト,35.634962,139.876971
ウィラー,島根-東京/米子・松江・出雲→関東[ウィラー(高速バス)],出雲市駅南口〔ビッグハート前〕,35.360239,132.757949
ウィラー,山形・福島-東京/山形・福島→関東[ウィラー(高速バス)],池袋サンシャインバスターミナル〔文化会館〕,35.728858,139.720841
ウィラー,秋田-東京/秋田→関東[ウィラー(高速バス)],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
ウィラー,新潟-東京・千葉/新潟→関東〔昼行便〕[ウィラー(高速バス)],新潟駅南口,37.911057,139.063355
ウィラー,新潟-東京・千葉/新潟→関東〔夜行便〕[ウィラー(高速バス)],新潟駅南口,37.911057,139.063355
ウィラー,広島・岡山-東京・千葉/広島・岡山→関東[ウィラー(高速バス)],広島バスセンター,34.396098,132.456774
ウィラー,青森-東京・千葉/青森→関東[ウィラー(高速バス)],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
ウィラー,石川・富山-東京・千葉/石川・富山→関東[ウィラー(高速バス)],丸一観光　七尾営業所,37.044863,136.981904
ウィラー,宮城・福島-東京/仙台→関東〔昼行便〕[ウィラー(高速バス)],仙台駅前〔高速バス〕,38.262931,140.879704
ウィラー,宮城・福島-東京/仙台→関東〔夜行便〕[ウィラー(高速バス)],泉中央駅,38.322944,140.881399
ウィラー,長野-東京・千葉/長野→関東[ウィラー(高速バス)],長野駅東口,36.642387,138.189728
ウィラー,青森・岩手-東京/八戸・盛岡→関東[ウィラー(高速バス)],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
ウィラー,愛知-東京・横浜/名古屋→関東〔昼行便〕[ウィラー(高速バス)],名古屋駅〔太閤通口〕,35.170651,136.879649
ウィラー,愛知-東京・千葉/名古屋→関東〔夜行便〕[ウィラー(高速バス)],名古屋南ささしまライブ,35.162871,136.885796
ウィラー,三重・名古屋-東京/伊勢・津→関東[ウィラー(高速バス)],ホテルキャッスルイン伊勢夫婦岩,34.507843,136.781638
ウィラー,東京-名古屋・三重/関東→伊勢・津[ウィラー(高速バス)],横浜駅東口／ＹＣＡＴ,35.464507,139.624661
ウィラー,千葉-東京/芝山町・成田空港→大崎駅[ウィラー(高速バス)],成田空港第３ターミナル,35.776666,140.382948
ウィラー,東京-千葉/大崎駅→成田空港・芝山町[ウィラー(高速バス)],大崎駅西口バスターミナル,35.618115,139.728519
ウィラー,京都・兵庫-東京/但馬・丹波→関東[ウィラー(高速バス)],京都駅八条口,34.98388,135.758664
ウィラー,東京-京都・兵庫/関東→但馬・丹波[ウィラー(高速バス)],東京駅鍛冶橋駐車場,35.676843,139.766084
ウィラー,静岡-東京/三島→羽田空港[ウィラー(高速バス)],三島駅〔南口〕,35.125795,138.91154
ウィラー,東京-静岡/羽田空港→三島[ウィラー(高速バス)],新木場駅,35.64547,139.825972
ウィラー,千葉-東京/成田空港→池袋[ウィラー(高速バス)],成田空港第３ターミナル,35.777623,140.383378
ウィラー,東京-千葉/池袋→成田空港[ウィラー(高速バス)],池袋駅〔西口〕,35.730528,139.708464
立川市,錦ルート[くるりんバス],立川駅南口,35.697234,139.413246
立川市,西砂ルート[くるりんバス],西武立川駅北口,35.726378,139.370045
立川市,砂川支線[くるりんバス],西武立川駅北口,35.726378,139.370045
立川市,曙支線[くるりんバス],立川駅北口,35.698865,139.412974
立川市,西砂ルート〔西砂町二丁目経由〕[くるりんバス],中里(立川市),35.731548,139.356775
東京都内ホテルシャトルバス,シェラトン都ホテル東京-品川駅[シャトルバス],シェラトン都ホテル東京,35.639728,139.730166
東京都内ホテルシャトルバス,シェラトン都ホテル東京-目黒駅[シャトルバス],シェラトン都ホテル東京,35.639728,139.730166
東京都内ホテルシャトルバス,ヒルトン東京-新宿駅西口[シャトルバス],ヒルトン東京,35.692697,139.690977
東京都内ホテルシャトルバス,フォレスト・イン昭和館-ＪＲ昭島駅北口[シャトルバス],昭島駅北口,35.714122,139.361336
東京都内ホテルシャトルバス,ホテルイースト２１東京→東京ディズニーリゾート[シャトルバス],ホテルイースト２１東京,35.675335,139.815549
東京都内ホテルシャトルバス,ホテルイースト２１東京-東陽町駅・新木場駅[シャトルバス],ホテルイースト２１東京,35.675335,139.815549
東京都内ホテルシャトルバス,ホテル椿山荘東京-池袋駅[シャトルバス],ホテル椿山荘東京前〔ホテル前〕,35.711913,139.72605
東京都内ホテルシャトルバス,御殿山トラストシティ-品川駅(高輪口)[シャトルバス],御殿山トラストシティ,35.622428,139.736686
東京都内ホテルシャトルバス,目黒雅叙園-目黒駅[シャトルバス],目黒雅叙園,35.63206,139.713518
東京都内ホテルシャトルバス,ザ・プリンスパークタワー東京-浜松町[シャトルバス],東京プリンスホテル,35.658957,139.748579
東京都内ホテルシャトルバス,目黒雅叙園-品川駅[シャトルバス],目黒雅叙園,35.63206,139.713518
東京都内ホテルシャトルバス,東京ディズニーリゾート→ホテルイースト２１東京[シャトルバス],ホテルイースト２１東京,35.675335,139.815549
関越交通,尾瀬号[関越交通/川越観光自動車],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
関越交通,みなかみ温泉号[予約制][関越交通],バスタ新宿〔新宿駅新南口〕,35.688616,139.700824
八丈町営バス,循環路線：役場→空港→護神〔八高経由〕[八丈町営バス],町営バス,33.109481,139.79124
八丈町営バス,循環路線：護神→空港→町役場〔八高経由〕[八丈町営バス],護神,33.120875,139.802533
八丈町営バス,循環路線：役場→空港→護神〔八重根経由〕[八丈町営バス],町営バス,33.109481,139.79124
八丈町営バス,循環路線：護神→空港→役場〔八重根経由〕[八丈町営バス],護神,33.120875,139.802533
八丈町営バス,末吉→神湊〔坂下行き〕[八丈町営バス],末吉(東京都),33.083647,139.853012
八丈町営バス,神湊→末吉〔坂上行き〕[八丈町営バス],神湊(東京都),33.128865,139.804855
オリオンバス,東京-岩手・青森[オリオンバス(高速バス)],東京ディズニーランド・バスターミナル・ウエスト,35.632871,139.876682
オリオンバス,東京-秋田[オリオンバス(高速バス)],東京駅鍛冶橋駐車場,35.676607,139.765877
オリオンバス,東京-宮城・山形[オリオンバス(高速バス)],東京ディズニーランド・バスターミナル・ウエスト,35.632871,139.876682
オリオンバス,東京-富山・金沢・福井[オリオンバス(高速バス)],東京ディズニーシー・バスターミナル・サウス,35.625864,139.889953
オリオンバス,東京-愛知・岐阜[オリオンバス(高速バス)],東京ディズニーシー・バスターミナル・サウス,35.625864,139.889953
オリオンバス,首都圏-京阪神[オリオンバス(高速バス)],船橋駅南口〔オリオンバス〕,35.699535,139.986233
オリオンバス,東京-福岡[オリオンバス(高速バス)],東京駅鍛冶橋駐車場,35.676607,139.765877
オリオンバス,東京-岡山・広島[オリオンバス(高速バス)],東京駅鍛冶橋駐車場,35.676651,139.765979
オリオンバス,東京-岡山・高知[オリオンバス(高速バス)],東京駅鍛冶橋駐車場,35.676651,139.765979
オリオンバス,東京-出雲[オリオンバス(高速バス)],東京駅鍛冶橋駐車場,35.676607,139.765877
ジャムジャムライナー,首都圏-盛岡・青森[ジャムジャムライナー(高速バス)],東京テレポート駅,35.626919,139.778484
ジャムジャムライナー,東京-秋田[ジャムジャムライナー(高速バス)],東京駅鍛冶橋駐車場,35.676573,139.766211
ジャムジャムライナー,首都圏-福島・仙台[ジャムジャムライナー(高速バス)],東京ディズニーシー・バスターミナル・サウス,35.625864,139.889953
ジャムジャムライナー,新宿-福島・山形[ジャムジャムライナー(高速バス)],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
ジャムジャムライナー,東京-長岡・新潟[ジャムジャムライナー(高速バス)],東京テレポート駅,35.626919,139.778484
ジャムジャムライナー,首都圏-富山・金沢[ジャムジャムライナー(高速バス)],東京ディズニーランド・バスターミナル・ウエスト,35.632871,139.876682
ジャムジャムライナー,首都圏-名古屋[ジャムジャムライナー(高速バス)],東京ディズニーシー・バスターミナル・サウス,35.625864,139.889953
ジャムジャムライナー,首都圏-京阪神[ジャムジャムライナー(高速バス)],高崎駅東口,36.322763,139.014367
ジャムジャムライナー,東京-広島[ジャムジャムライナー(高速バス)],東京駅鍛冶橋駐車場,35.676573,139.766211
ジャムジャムライナー,東京-岡山[ジャムジャムライナー(高速バス)],東京駅鍛冶橋駐車場,35.676573,139.766211
ジャムジャムライナー,首都圏-伊勢神宮[ジャムジャムライナー(高速バス)],西船橋駅〔南口・新高速バス〕,35.706131,139.957804
さくら観光,横浜・新宿-長岡・新潟[キラキラ号(高速バス)],ＢＵＳＴＬＥ海老名,35.447478,139.39316
さくら観光,横浜・新宿-横手・大曲・秋田・能代[キラキラ号(高速バス)],ＢＵＳＴＬＥ海老名,35.447478,139.39316
さくら観光,横浜・新宿-山形・鶴岡・酒田[キラキラ号(高速バス)],ＢＵＳＴＬＥ海老名,35.447478,139.39316
さくら観光,新宿・横浜-名古屋[キラキラ号(高速バス)],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
さくら観光,横浜・新宿-盛岡・弘前・青森[キラキラ号(高速バス)],ＢＵＳＴＬＥ海老名,35.447478,139.39316
さくら観光,横浜・新宿-富山・金沢・福井[さくら高速バス(高速バス)],ＢＵＳＴＬＥ海老名,35.447478,139.39316
さくら観光,首都圏-名古屋[さくら高速バス(高速バス)],大宮駅西口,35.904901,139.620783
さくら観光,首都圏-仙台[さくら高速バス(高速バス)],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
さくら観光,首都圏-京阪神[さくら高速バス(高速バス)],東京ディズニーランド・バスターミナル・ウエスト,35.632871,139.876682
さくら観光,東京・新宿-京都・大阪[キラキラ号(高速バス)],東京駅鍛冶橋駐車場,35.676842,139.766083
さくら観光,新宿-福島・仙台[キラキラ号(高速バス)],二俣新町,35.691331,139.958599
VIPライナー,グランシアファースト〔大宮-天王寺〕[ＶＩＰライナー(高速バス)],大宮駅西口,35.905142,139.620729
VIPライナー,チェリッシュ(関西)＜女性専用＞[ＶＩＰライナー(高速バス)],大宮駅西口,35.905142,139.620729
VIPライナー,プルメリア〔首都圏-京阪〕＜女性専用＞[ＶＩＰライナー(高速バス)],大宮駅西口,35.905142,139.620729
VIPライナー,ロイヤルブルー〔埼玉-京阪神〕[ＶＩＰライナー(高速バス)],さいたま新都心バスターミナル,35.893101,139.637657
VIPライナー,グランシア〔首都圏-京阪〕[ＶＩＰライナー(高速バス)],千葉駅北口,35.614089,140.112573
VIPライナー,ＶＩＰライナー１・２便[ＶＩＰライナー(高速バス)],志木駅入口,35.822876,139.576548
VIPライナー,ＶＩＰライナー７便[ＶＩＰライナー(高速バス)],さいたま新都心バスターミナル,35.893101,139.637657
VIPライナー,ＶＩＰライナー８便[ＶＩＰライナー(高速バス)],大宮駅西口,35.905142,139.620729
VIPライナー,プルメリアグランデ＜女性専用＞[ＶＩＰライナー(高速バス)],志木駅入口,35.822876,139.576548
VIPライナー,プルメリアグランデ神戸便＜女性専用＞[ＶＩＰライナー(高速バス)],さいたま新都心バスターミナル,35.893101,139.637657
VIPライナー,ＶＩＰライナー３便[ＶＩＰライナー(高速バス)],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627
VIPライナー,ＶＩＰライナー６便[ＶＩＰライナー(高速バス)],ＶＩＰラウンジ東京駅八重洲北口,35.681773,139.771306
VIPライナー,ＶＩＰライナー５便[ＶＩＰライナー(高速バス)],さいたま新都心バスターミナル,35.893101,139.637657
VIPライナー,アクアスター〔首都圏-京阪〕[ＶＩＰライナー(高速バス)],東京ディズニーランド・バスターミナル・ウエスト,35.632871,139.876682
VIPライナー,ＶＩＰライナー〔首都圏-金沢〕[ＶＩＰライナー(高速バス)],大宮駅西口,35.905142,139.620729
VIPライナー,ＶＩＰライナー名古屋１便〔横浜経由〕[ＶＩＰライナー(高速バス)],千葉駅北口,35.614089,140.112573
VIPライナー,ＶＩＰライナー名古屋２便〔新宿経由〕[ＶＩＰライナー(高速バス)],川越駅西口,35.907091,139.482376
VIPライナー,ＶＩＰライナー名古屋３便〔埼玉経由〕[ＶＩＰライナー(高速バス)],さいたま新都心駅東口,35.894561,139.635218
VIPライナー,名古屋便チェリッシュ＜女性専用＞[ＶＩＰライナー(高速バス)],東京ディズニーランド・バスターミナル・ウエスト,35.633011,139.876666
VIPライナー,ＶＩＰライナー１０１便[ＶＩＰライナー(高速バス)],新木場駅,35.645237,139.826009
VIPライナー,ＶＩＰライナー１０２便[ＶＩＰライナー(高速バス)],王子駅〔南口〕,35.752157,139.739452
VIPライナー,ＶＩＰライナー１０３便[ＶＩＰライナー(高速バス)],王子駅〔南口〕,35.752157,139.739452
VIPライナー,ＶＩＰライナー河口湖便[ＶＩＰライナー(高速バス)],秋葉原駅前,35.699116,139.773948
日の丸自動車興業,メトロリンク日本橋[日の丸自動車],東京駅八重洲口,35.682782,139.770338
日の丸自動車興業,丸の内シャトル[日の丸自動車],新丸ビル,35.682592,139.76482
日の丸自動車興業,メトロリンク日本橋Eライン[日の丸自動車],東京駅八重洲口,35.682782,139.770338
日立自動車交通,目白台・小日向ルート〔目白台運動公園方面〕[Bーぐる(文京区)],文京シビックセンター［春日駅前］,35.707767,139.751964
日立自動車交通,晴海ライナー〔トリトンスクエア-高島屋〕[日立自動車交通],晴海トリトンスクエア〔晴海ライナー〕,35.656712,139.782121
日立自動車交通,千駄木・駒込ルート〔千駄木駅→ラクーア〕[Bーぐる(文京区)],ラクーア,35.706626,139.753939
日立自動車交通,目白台・小日向ルート〔シビックセンター方面〕[Bーぐる(文京区)],文京シビックセンター［春日駅前］,35.707767,139.751964
日立自動車交通,[綾瀬01]はるかぜ1号[日立自動車交通],西新井駅東口,35.777301,139.790989
日立自動車交通,[綾瀬11/綾瀬11-2/綾瀬12/綾瀬13]はるかぜ9・12号[日立自動車交通],西新井駅東口,35.777301,139.790989
日立自動車交通,[西51]はるかぜ10号[日立自動車交通],西新井駅西口,35.775576,139.789182
日立自動車交通,有71・有72[レインボーかつしか(葛飾区)],ウエルピアかつしか,35.743967,139.835155
日立自動車交通,有72〔亀有駅止まり〕[レインボーかつしか(葛飾区)],亀有二丁目,35.762644,139.847576
日立自動車交通,有73[レインボーかつしか(葛飾区)],亀有駅,35.766024,139.848014
日立自動車交通,北循環〔中央区役所→浜町駅〕[江戸バス(中央区)],中央区役所(東京都),35.670773,139.771744
日立自動車交通,北循環〔浜町駅→中央区役所〕[江戸バス(中央区)],浜町駅［明治座前］,35.687645,139.786835
日立自動車交通,南循環〔中央区役所→勝どき駅〕[江戸バス(中央区)],中央区役所(東京都),35.670718,139.771677
日立自動車交通,南循環〔勝どき駅→中央区役所〕[江戸バス(中央区)],勝どき駅,35.658903,139.77735
日立自動車交通,本郷・湯島ルート〔天神下方面〕[Bーぐる(文京区)],春日一丁目(東京都),35.706913,139.752308
日立自動車交通,本郷・湯島ルート〔天神下-春日一丁目〕[Bーぐる(文京区)],天神下(東京都),35.708098,139.770633
日立自動車交通,南めぐりん〔浅草橋駅北-台東区役所〕[めぐりん(台東区)],上野駅〔南めぐりん〕,35.711923,139.778478
